ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0055008,cardiac muscle tissue morphogenesis,5/720,25/21022,0.2,5.839444444,4.55942852,0.001396284,0.091446857,0.085725596,fermt2/dpf3/lrrc39/mybpc3/fbxo32,5
BP,GO:0060538,skeletal muscle organ development,16/720,199/21022,0.08040201,2.347515355,3.596765582,0.001418392,0.091446857,0.085725596,dmd/lama4/pygma/hnrnpl2/myo9aa/large1/nfixa/postnb/pleca/lamc1/hspg2/ttn.1/myot/qkia/mylpfa/rbfox1l,16
BP,GO:0022411,cellular component disassembly,16/720,200/21022,0.08,2.335777778,3.574468824,0.001494127,0.091901161,0.086151477,eef2k/napbb/twf1b/rubcn/svila/napab/macf1a/camsap2a/add3a/endog/zfand1/svilc/clec16a/mical3a/twf2b/gak,16
BP,GO:0048738,cardiac muscle tissue development,12/720,128/21022,0.09375,2.737239583,3.712593744,0.001504629,0.091901161,0.086151477,fermt2/neb/nexn/dpf3/lrrc39/mybpc3/alpk2/fhod3a/ttn.1/nrap/fbxo32/rbfox1l,12
BP,GO:0032271,regulation of protein polymerization,13/720,146/21022,0.089041096,2.599752664,3.652827371,0.001561319,0.092918482,0.087105151,twf1b/dbn1/evlb/svila/camsap1b/si:ch211-176g13.8/zgc:66447/add3a/clip1a/svilc/dbnlb/twf2b/arpc3,13
BP,GO:0051493,regulation of cytoskeleton organization,23/720,342/21022,0.067251462,1.96355588,3.383282128,0.001719021,0.098754028,0.092575603,twf1b/dbn1/evlb/neb/mid1/svila/camsap1b/phldb1b/si:ch211-176g13.8/zgc:66447/camsap2a/arfip1/add3a/gna13a/clip1a/svilc/zgc:162200/clasp2/tesk1b/dbnlb/twf2b/nrap/arpc3,23
BP,GO:0042554,superoxide anion generation,4/720,16/21022,0.25,7.299305556,4.746839069,0.001787018,0.098754028,0.092575603,cybb/ncf4/sh3pxd2aa/ncf2,4
BP,GO:1904375,regulation of protein localization to cell periphery,4/720,16/21022,0.25,7.299305556,4.746839069,0.001787018,0.098754028,0.092575603,camk2g1/camk2d1/camk2b1/camk2g2,4
BP,GO:0099518,vesicle cytoskeletal trafficking,6/720,39/21022,0.153846154,4.491880342,4.110374464,0.001965565,0.105421848,0.098826259,synj1/ccdc186/kif1aa/kif13a/dtnbp1a/kif1b,6
BP,GO:0003015,heart process,17/720,225/21022,0.075555556,2.206012346,3.425044271,0.001998518,0.105421848,0.098826259,trdn/smyd2b/parvb/lrrc39/ogdhb/mybpc3/si:dkey-28b4.8/alpk2/vegfaa/tafazzin/myot/rbpms2b/si:ch211-266g18.10/dldh/fbxo32/rbfox1l/vcla,17
