ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0006081,cellular aldehyde metabolic process,15/3314,46/18773,0.326086957,1.847202907,2.66362495,0.010243074,0.140909029,0.1235645,agxtb/akr1a1a/dhrs9/hoga1/pdxkb/hyi/rpe65a/esd/agxt2/ugl/bco2l/hagh/bco1l/rpia/bco1,15
CC,GO:0030894,replisome,6/3396,12/19331,0.5,2.846142521,2.953161928,0.01028386,0.086316986,0.074533582,pold1/tonsl/rpa1/pold2/prim2/pola1,6
CC,GO:0043601,nuclear replisome,6/3396,12/19331,0.5,2.846142521,2.953161928,0.01028386,0.086316986,0.074533582,pold1/tonsl/rpa1/pold2/prim2/pola1,6
CC,GO:0045240,alpha-ketoacid dehydrogenase complex,6/3396,12/19331,0.5,2.846142521,2.953161928,0.01028386,0.086316986,0.074533582,abhd11/ogdha/dlat/bckdha/bckdhb/ogdhb,6
MF,GO:0017018,myosin phosphatase activity,23/3228,81/18430,0.283950617,1.621192651,2.581843431,0.01030093,0.143324927,0.126281153,dusp5/dusp2/dusp22a/pptc7b/dusp8a/ppm1la/pptc7a/dusp1/ssh2a/dusp13a/dusp4/ppm1db/ctdsp1/ssh2b/ppm1ka/ppp1cc/ppp1r1b/ctdsp2/ssu72/ppp2caa/dusp16/ppp1r2/ppm1bb,23
MF,GO:0003730,mRNA 3'-UTR binding,25/3228,90/18430,0.277777778,1.585949332,2.567727525,0.010328293,0.143324927,0.126281153,ddx17/zgc:162730/zfp36l1a/pum2/cpeb4b/csdc2a/qkia/cnbpa/pabpc4/ythdf1/zc3h12ab/nudt21/secisbp2/zc3h12b/exosc8/exosc7/hnrnpa3/fubp1/fxr2/gemin5/pcbp2/igf2bp3/celf2/ilf3b/khsrp,25
BP,GO:0002687,positive regulation of leukocyte migration,11/3314,30/18773,0.366666667,2.077077047,2.733560384,0.010370183,0.140909029,0.1235645,adam8a/socs1a/vegfab/vegfaa/plvapb/zgc:153759/gnb1a/plvapa/c3a.1/asap1b/csf1ra,11
BP,GO:0042632,cholesterol homeostasis,11/3314,30/18773,0.366666667,2.077077047,2.733560384,0.010370183,0.140909029,0.1235645,lipg/abcg5/apoba/cetp/lamtor1/nfkb2/cyp7a1/stab2/npc1/apobb.1/lipca,11
BP,GO:0055092,sterol homeostasis,11/3314,30/18773,0.366666667,2.077077047,2.733560384,0.010370183,0.140909029,0.1235645,lipg/abcg5/apoba/cetp/lamtor1/nfkb2/cyp7a1/stab2/npc1/apobb.1/lipca,11
BP,GO:0071103,DNA conformation change,11/3314,30/18773,0.366666667,2.077077047,2.733560384,0.010370183,0.140909029,0.1235645,rad50/mcm5/mcm2/top2a/mcm7/mcm6/supv3l1/mcm3/pif1/recql5/mcm8,11
BP,GO:0006570,tyrosine metabolic process,6/3314,12/18773,0.5,2.832377791,2.93980468,0.010533559,0.140909029,0.1235645,th2/hpda/fah/hgd/pah/tat,6
BP,GO:0031125,rRNA 3'-end processing,6/3314,12/18773,0.5,2.832377791,2.93980468,0.010533559,0.140909029,0.1235645,exosc2/eri1/exosc8/exosc7/gnl3/rexo1,6
BP,GO:0048070,regulation of developmental pigmentation,6/3314,12/18773,0.5,2.832377791,2.93980468,0.010533559,0.140909029,0.1235645,ednrba/ctns/sulf1/csf1ra/bmp7b/h2az2a,6
BP,GO:0072014,proximal tubule development,6/3314,12/18773,0.5,2.832377791,2.93980468,0.010533559,0.140909029,0.1235645,tbx2b/ift74/ppargc1a/ctns/ift88/tbx2a,6
BP,GO:0009126,purine nucleoside monophosphate metabolic process,12/3314,34/18773,0.352941176,1.9993255,2.700312635,0.010601164,0.140909029,0.1235645,ampd2b/adka/aprt/gart/nudt2/impdh1b/nt5c2b/ak2/paics/hprt1/impdh1a/ampd3a,12
BP,GO:0009167,purine ribonucleoside monophosphate metabolic process,12/3314,34/18773,0.352941176,1.9993255,2.700312635,0.010601164,0.140909029,0.1235645,ampd2b/adka/aprt/gart/nudt2/impdh1b/nt5c2b/ak2/paics/hprt1/impdh1a/ampd3a,12
CC,GO:0044391,ribosomal subunit,36/3396,141/19331,0.255319149,1.453349372,2.49418591,0.010948814,0.090416016,0.07807304,rps27.1/rpl5a/mrpl43/nsun4/mrps7/dap3/mrpl27/mrpl30/rps19/mrpl10/mrps17/mrps16/mrps11/mrpl44/mrps35/mrpl22/mrpl40/rpl7l1/rpl37/mrps14/mrps30/mrps31/rps26/rplp1/mrps24/mrps6/mrps22/mrpl53/mrpl51/mrps9/mrpl52/mrpl58/mrps15/mrpl34/rpl34/rps3,36
BP,GO:0006869,lipid transport,61/3314,261/18773,0.233716475,1.323946707,2.440101987,0.010985792,0.14539743,0.127500423,zgc:162608/mfsd2ab/rbp4/prelid3b/fabp3/slc10a4/soat2/rbp5/spns2/fabp4a/atp8a2/pitpnbl/slco3a1a/pitpnm3/slc27a2a/apol/cert1a/soat1/atg9a/osbpl10b/abcg5/apoda.2/apoba/osbpl3b/stard14/cetp/pla2g12a/abca3b/abcc4/fabp1b.1/stard13a/vmp1/apoeb/abca4b/cpt1b/npc1l1/osbpl9/slc51a/prelid1a/stab2/pitpnab/tmem30aa/npc1/atp10d/pla2g3/stard13b/osbpl2b/pctp/spns1/stard3/abcd1/slco1d1/osbp/scp2a/apobb.1/apol1/rbp2b/vtg2/npc2.1/esyt2a/gramd1c,61
BP,GO:0020027,hemoglobin metabolic process,8/3314,19/18773,0.421052632,2.385160245,2.796859753,0.011150956,0.146332675,0.128320549,tfr1a/alas1/sfxn1/rps19/glrx3/slc40a1/bdh2/alas2,8
BP,GO:0044786,cell cycle DNA replication,8/3314,19/18773,0.421052632,2.385160245,2.796859753,0.011150956,0.146332675,0.128320549,mcm2/gins1/mcm6/dbf4/cdc45/mcm3/e2f7/pola1,8
BP,GO:0016055,Wnt signaling pathway,67/3314,291/18773,0.23024055,1.30425644,2.421879979,0.011272414,0.146593403,0.128549184,jun/fzd8a/bcl9l/tnfaip3/ndrg2/tmem88b/tet2/ppp2r3a/cdkn2aip/id4/vangl2/ndp/atp6ap2/lzts2a/ddit3/zranb1b/tmem198ab/fzd9b/otud5b/tle3b/sulf2b/cdk5rap3/amer1/gid8b/axin1/nlk1/hdac1/grb10a/kctd15a/bcl9/nipblb/trabd2a/csnk1e/cemip2/sulf1/dixdc1a/strn/tet3/ctnnb1/dmxl2/wnt11/rhoab/tollip/stk3/pygo2/ugdh/wnt5b/grb10b/rab8b/kremen1/bambia/lrp5/csnk1g2a/znrf3/dub/dvl2/apc2/prdm5/lpxn/tax1bp3/sox17/fzd3a/lgr4/caprin2/ppm1bb/wnt3/gskip,67
BP,GO:1990542,mitochondrial transmembrane transport,23/3314,81/18773,0.283950617,1.608510844,2.541111793,0.011300582,0.146593403,0.128549184,slc25a33/slc25a29/ucp1/sfxn1/tomm40/slc25a55a/slc25a51a/slc25a40/slc25a32b/slc25a15a/smdt1b/letm2/slc25a5/timm50/mpc2b/slc25a18/grpel1/abcb7/micu1/sfxn2/tomm70a/mcur1/tomm20b,23
BP,GO:0009799,specification of symmetry,76/3314,336/18773,0.226190476,1.281313763,2.40910826,0.01136016,0.146593403,0.128549184,bmp1a/ier2a/man1a2/fabp3/ppp2r3a/mbd3b/tbx2b/dnah5l/cacna1c/dhfr/mical2b/odad4/mbd3a/dhrs9/atp6v1f/ntn1a/slc22a2/llgl1/ep300b/ube2ia/sesn1/gdf3/pkp2/megf8/gid8b/axin1/ttc17/apobec2a/map2k4a/hdac1/smo/bmpr1ba/smad5/nipblb/ift88/snx10a/cemip2/dnah10/furina/vdrb/flna/apex1/mapk8b/mgaa/lft1/ctnnb1/rnf115a/cep104/wnt11/acvr1l/adap2/hand2/ugdh/rfx3/ikzf5/skia/exoc5/gpr161b/carmil3/enc3/dnaaf11/itpr1b/dub/mia3/nudc/eomesa/ttc4/bmpr1aa/ift57/acvrl1/sox17/mib1/jazf1b/cep162/chrd/wtip,76
BP,GO:0009855,determination of bilateral symmetry,76/3314,336/18773,0.226190476,1.281313763,2.40910826,0.01136016,0.146593403,0.128549184,bmp1a/ier2a/man1a2/fabp3/ppp2r3a/mbd3b/tbx2b/dnah5l/cacna1c/dhfr/mical2b/odad4/mbd3a/dhrs9/atp6v1f/ntn1a/slc22a2/llgl1/ep300b/ube2ia/sesn1/gdf3/pkp2/megf8/gid8b/axin1/ttc17/apobec2a/map2k4a/hdac1/smo/bmpr1ba/smad5/nipblb/ift88/snx10a/cemip2/dnah10/furina/vdrb/flna/apex1/mapk8b/mgaa/lft1/ctnnb1/rnf115a/cep104/wnt11/acvr1l/adap2/hand2/ugdh/rfx3/ikzf5/skia/exoc5/gpr161b/carmil3/enc3/dnaaf11/itpr1b/dub/mia3/nudc/eomesa/ttc4/bmpr1aa/ift57/acvrl1/sox17/mib1/jazf1b/cep162/chrd/wtip,76
BP,GO:0045934,negative regulation of nucleobase-containing compound metabolic process,94/3314,427/18773,0.220140515,1.247042213,2.390866007,0.011461283,0.147284618,0.129155317,cbx7a/nr0b2a/zc3h4/nr2f6a/h1-0/bhlhe40/lhx9/tegt/nr1h5/ybx1/mbd3b/id4/tent5c/znf503/uhrf1/si:ch211-103n10.5/mbd3a/zbtb1/histh1l2/samd1b/ddit3/gatad2ab/hdac4/si:dkey-108k21.10/aurkb/zgc:110425/qkia/zbtb16a/gatad2b/cnbpa/skila/rnf2/bcor/bend3/cry3a/nab1b/hdac1/noc2l/scml2/smarce1/tent2/kctd15a/rmi2/supt5h/ldb2a/zbtb34/samd7/nr2f6b/sox9a/tent5ab/cbx4/nr1i2/vdrb/riox1/tgif1/hinfp/maf1b/tipin/e2f7/hdac3/impact/syncripl/zbtb20/skia/cbfa2t2/scmh1/phc1/rsf1b.1/nr1d4a/dnajb1b/nr1h3/prmt6/si:ch211-132b12.7/zbtb38/gata6/prdm5/si:dkey-261m9.12/terfa/sirt1/hif1ab/cipcb/dr1/igf2bp3/phc2a/sox4a/ciarta/sap18/si:dkey-19b23.10/smad2/recql5/tent5ba/wdr82/pphln1/cbfa2t3,94
BP,GO:0009308,amine metabolic process,17/3314,55/18773,0.309090909,1.750924453,2.582192981,0.011593716,0.148370816,0.130107814,sult1st3/kmo/oaz1b/smox/cbsb/odc1/th2/tdo2a/dbh/aoc2/azin1b/ido1/agmat/kynu/dhps/amd1/fh,17
CC,GO:0005874,microtubule,63/3396,273/19331,0.230769231,1.31360424,2.409063914,0.011773494,0.095682995,0.082621007,mapre2/tuba8l3/ndel1b/incenp/kif11/dnah5l/kif20a/kifc1/nusap1/lzts2a/tpx2/aurka/kif2c/aurkb/ttll3/kif23/stmn1b/disc1/si:ch211-257p13.3/rmdn1/mid1/slain2/tubb5/tubb2b/tuba1c/dnah10/kif22/kif13bb/reep2/dnm1b/ckap5/clasp1a/tuba5/hook1/mid1ip1b/kif14/stau2/tubb2/katnb1/plecb/dynll1/klc3/kif15/tubd1/shroom2b/nudc/apc2/gtse1/klc1a/enkd1/kif3a/haus2/mapre3b/kif2a/tubgcp4/map1sb/haus1/cep162/tekt2/ska1/mid1ip1l/fign/dctn2,63
BP,GO:0043603,amide metabolic process,59/3314,252/18773,0.234126984,1.32627214,2.414286871,0.01177546,0.149502596,0.131100283,sgms2a/ormdl3/gstk1/b4galt5/asah1b/fitm2/aclya/pank1b/pdk2a/st6galnac5a/dhfr/elovl6/neu1/gclm/tdo2a/acot22/aanat1/ftcd/sptlc2b/kdsr/hexa/hoga1/gstt1a/tlcd3bb/dlat/cers2b/pdk4/gstt2/st3gal8/furina/sgms1b/st3gal1l3/allc/acer2/chac1/zgc:103559/smpd1/mlycd/hagh/acot7/pipox/acot20/pdk1/acss2/gpx1a/acacb/nanp/fh/ormdl1/cers1/npl/gsta.1/cers5/hmgcra/gcdha/sucla2/ggt1a/gss/acsl3b,59
BP,GO:0001947,heart looping,36/3314,141/18773,0.255319149,1.446320574,2.463017808,0.0117787,0.149502596,0.131100283,fabp3/ppp2r3a/tbx2b/cacna1c/dhfr/mical2b/dhrs9/atp6v1f/ntn1a/llgl1/ep300b/ube2ia/gdf3/pkp2/apobec2a/smo/smad5/snx10a/cemip2/furina/vdrb/apex1/mgaa/cep104/wnt11/acvr1l/adap2/hand2/skia/dnaaf11/dub/mia3/bmpr1aa/cep162/chrd/wtip,36
MF,GO:0048029,monosaccharide binding,15/3228,47/18430,0.319148936,1.822154552,2.600527705,0.011782706,0.161030315,0.141881069,p4ha1b/hk1/asgr1a/igf2r/dcsignlg/m6pr/ogfod3/plod1a/ogfod1/lman2/hkdc1/hk2/gpia/p4ha1a/p4ha2,15
BP,GO:1903706,regulation of hemopoiesis,22/3314,77/18773,0.285714286,1.618501595,2.517982243,0.012101719,0.151210253,0.132597744,csf3a/csf3b/asxl1/cdkn2aip/mturn/p2ry12/stat5a/qkia/irf7/smyd5/rps19/irf2bp2b/mafbb/nipblb/sh3rf1/tfpi2/si:ch211-243a20.4/gpr137ba/csf1ra/spi1b/phf6/ezh2,22
BP,GO:0170034,L-amino acid biosynthetic process,16/3314,51/18773,0.31372549,1.777178222,2.573181475,0.012139438,0.151210253,0.132597744,agxtb/agxta/tha1/cbsb/glulb/psph/sephs3/aldh18a1/mthfr/cth/gls2a/pah/bhmt/got1/mtr/enoph1,16
BP,GO:0170038,proteinogenic amino acid biosynthetic process,16/3314,51/18773,0.31372549,1.777178222,2.573181475,0.012139438,0.151210253,0.132597744,agxtb/agxta/tha1/cbsb/glulb/psph/sephs3/aldh18a1/mthfr/cth/gls2a/pah/bhmt/got1/mtr/enoph1,16
BP,GO:1903825,organic acid transmembrane transport,26/3314,95/18773,0.273684211,1.550354159,2.489887337,0.012186543,0.151210253,0.132597744,slc3a2a/slc16a12a/slc25a29/lrrc8db/slc1a6/slc1a5/slc38a5b/slc16a1a/slc6a6a/sfxn1/slc7a3a/slc38a9/slc25a55a/slc25a32b/slc25a15a/slc6a7/slc16a1b/mfsd12a/slc38a2/slc16a6b/slc6a9/mpc2b/slc25a18/abcd1/sfxn2/slc1a4,26
BP,GO:0006066,alcohol metabolic process,42/3314,170/18773,0.247058824,1.39952785,2.422818336,0.012445937,0.151210253,0.132597744,zgc:162608/dgat2/itpkcb/sprb/scap/qdpra/cyp27b1/itpkb/lrata/soat2/cyp46a1.5/pck1/fgf1a/dhdds/dhrs9/ip6k2a/lbr/dbh/srd5a3/soat1/bpnt2/pcbd1/sc5d/cyp27a3/sptlc2b/nfe2l1b/cetp/nsdhl/cyp46a1.1/lratb.1/cyp7a1/cyp2r1/tkfc/apoeb/nudt3b/zgc:172295/tm7sf2/tpk1/itpkca/zgc:92275/npc2.1/nudt4a,42
BP,GO:0006775,fat-soluble vitamin metabolic process,9/3314,23/18773,0.391304348,2.216643489,2.703133186,0.012470498,0.151210253,0.132597744,cyp27b1/rdh5/lrata/ttpa/cyp27a3/lratb.1/cyp2r1/ubiad1/vkorc1l1,9
BP,GO:0061009,common bile duct development,9/3314,23/18773,0.391304348,2.216643489,2.703133186,0.012470498,0.151210253,0.132597744,man1a2/atp6ap2/hnf1ba/jag1b/cldn15lb/vps33b/nckap1l/onecut1/snapc2,9
BP,GO:0006974,DNA damage response,100/3314,459/18773,0.217864924,1.234151543,2.351541178,0.01250349,0.151210253,0.132597744,pold1/gadd45ab/gadd45aa/rad50/mcm5/plk3/polb/pcna/cdk1/mcm2/smc2/chek2/txndc12/cdkn1a/macrod1/ikbkg/mcm7/mcm6/wdhd1/uacab/cry5/parp2/tp53/firrm/ercc6l/oard1/mgme1/etaa1b/ddb2/cdc45/hdac1/nucks1a/smc5/bcl2l10/rmi2/nipblb/mms22l/ube2b/waca/prdm9/si:dkey-9i23.15/tonsl/adprs/ercc6/rpa1/msh2/rfc2/fancc/rps6kal/kmt5aa/mcm3/apex1/rfc4/mlh1/paxx/ercc6l2/cdc7/hipk2/nsmce4a/tex264a/tipin/spire1a/atrx/e2f7/apex2/gins4/hpf1/tp53bp1/ufl1/usp1/poli/lig4/palb2/alkbh1/baxb/actr8/topbp1/poldip2/polm/ino80/dclre1b/prmt6/zfyve26/rad51ap1/yju2/fh/terfa/mcm10/pms2/mgmt/zgc:112496/pif1/tdg.2/ogg1/recql5/rps3/polk/pin1/mcm8/rad9a,100
BP,GO:0032869,cellular response to insulin stimulus,15/3314,47/18773,0.319148936,1.807900718,2.567587423,0.012643584,0.151210253,0.132597744,irs2b/pck1/igf2b/pik3r1/irs4a/socs7/bcar3/grb10a/tns2a/pdk4/slc39a14/grb10b/lpin2/znf106a/rps6kb1b,15
BP,GO:0048511,rhythmic process,32/3314,123/18773,0.260162602,1.47375755,2.440675872,0.012817725,0.151210253,0.132597744,egr1/nr0b2a/bhlhe40/ncoa2/top2a/cry5/ppargc1a/ep300b/crebbpa/aanat1/nfil3-6/cry3a/ahr1b/dhx30/nr1d2a/mapk8b/usp2a/mapk9/nocta/fbxl3a/noctb/gna11b/hdac3/egfra/pspc1/si:ch211-132b12.7/cipcb/lgr4/ezh2/ciarta/nfil3-5/hcrt,32
BP,GO:0006457,protein folding,39/3314,156/18773,0.25,1.416188896,2.416789161,0.012856044,0.151210253,0.132597744,hsp70.3/hsp90aa1.1/dnaja1/hspb1/hspa4a/pfdn2/dnajb6b/ppifb/ppiab/hspa13/hspa4l/cct6a/ahsa1b/ppwd1/cwc27/hspa8/tor1/tbcc/zgc:136472/dnajc3a/dnajc2/unc45b/telo2/ero1b/grpel1/erp44/pfdn6/dnaja3a/dnajb1b/cct4/nudc/ppig/ttc4/cct8/dnajc18/dnajb12a/nudcd3/hspb6/hspe1,39
BP,GO:0050817,coagulation,21/3314,73/18773,0.287671233,1.629587222,2.49538384,0.012947034,0.151210253,0.132597744,f2r/f3b/p2ry12/f2rl1.2/prrg4/f9b/f8/f7/sppl2/fgb/f9a/f13a1b/thbd/tfpia/f10/f3a/lrrc32/tfpi2/bambia/serpinc1/p2ry1,21
BP,GO:0008589,regulation of smoothened signaling pathway,14/3314,43/18773,0.325581395,1.844339027,2.566392213,0.013079949,0.151210253,0.132597744,rerea/ip6k2a/cibar1/qkia/arrb2b/gatad2b/smo/boc/ift88/hhip/sufu/ugdh/gpr161b/sox4a,14
BP,GO:0072331,signal transduction by p53 class mediator,14/3314,43/18773,0.325581395,1.844339027,2.566392213,0.013079949,0.151210253,0.132597744,cdkn1a/tp53/rnf2/bcor/rps19/mdm2/si:dkey-9i23.15/rps6kal/kmt5aa/hipk2/e2f7/topbp1/yju2/cdkn1d,14
CC,GO:0090533,cation-transporting ATPase complex,12/3396,35/19331,0.342857143,1.951640586,2.601339685,0.013097489,0.104779914,0.090476077,atp1b1b/atp6v0b/atp6v1f/atp6v1ba/ccdc115/atp6v1ab/atp1b1a/atp6ap1a/atp6v0cb/atp1b3b/atp6v1c1a/atp6v1g1,12
BP,GO:0042074,cell migration involved in gastrulation,23/3314,82/18773,0.280487805,1.588894858,2.474396235,0.013145815,0.151210253,0.132597744,ezrb/tbx2b/vangl2/lzts2a/lbr/gpc4/megf8/smad5/ptges/cdh1/cdc42/cdh2/wnt11/rhoab/acvr1l/wnt5b/ctnnd1/eomesa/lpp/ptger4a/esrra/chrd/diaph2,23
MF,GO:0004869,cysteine-type endopeptidase inhibitor activity,7/3228,16/18430,0.4375,2.497870198,2.762023606,0.013168399,0.174674937,0.153903113,ctsf/cast/cst3/cst14b.2/cst14a.1/cst14a.2/fetub,7
MF,GO:0035925,mRNA 3'-UTR AU-rich region binding,7/3228,16/18430,0.4375,2.497870198,2.762023606,0.013168399,0.174674937,0.153903113,zgc:162730/zfp36l1a/nudt21/exosc8/exosc7/ilf3b/khsrp,7
BP,GO:0061371,determination of heart left/right asymmetry,52/3314,219/18773,0.237442922,1.34505612,2.37812042,0.013179114,0.151210253,0.132597744,man1a2/fabp3/ppp2r3a/mbd3b/tbx2b/dnah5l/cacna1c/dhfr/mical2b/odad4/mbd3a/dhrs9/atp6v1f/ntn1a/slc22a2/llgl1/ep300b/ube2ia/gdf3/pkp2/ttc17/apobec2a/smo/smad5/nipblb/snx10a/cemip2/furina/vdrb/flna/apex1/mgaa/lft1/cep104/wnt11/acvr1l/adap2/hand2/skia/carmil3/enc3/dnaaf11/itpr1b/dub/mia3/nudc/ttc4/bmpr1aa/sox17/cep162/chrd/wtip,52
BP,GO:0006099,tricarboxylic acid cycle,10/3314,27/18773,0.37037037,2.098057623,2.643586548,0.013224829,0.151210253,0.132597744,aco1/cs/aco2/ogdha/ugl/mdh1aa/fh/sdhc/sucla2/ogdhb,10
BP,GO:0009127,purine nucleoside monophosphate biosynthetic process,10/3314,27/18773,0.37037037,2.098057623,2.643586548,0.013224829,0.151210253,0.132597744,ampd2b/adka/aprt/gart/nudt2/impdh1b/paics/hprt1/impdh1a/ampd3a,10
BP,GO:0009168,purine ribonucleoside monophosphate biosynthetic process,10/3314,27/18773,0.37037037,2.098057623,2.643586548,0.013224829,0.151210253,0.132597744,ampd2b/adka/aprt/gart/nudt2/impdh1b/paics/hprt1/impdh1a/ampd3a,10
BP,GO:0030225,macrophage differentiation,10/3314,27/18773,0.37037037,2.098057623,2.643586548,0.013224829,0.151210253,0.132597744,csf3a/csf3b/qkia/irf2bp2b/mafbb/nlrc3l/sumf1/csf1ra/flt3/spi1b,10
CC,GO:0015935,small ribosomal subunit,17/3396,56/19331,0.303571429,1.728015102,2.51861011,0.013344035,0.105109935,0.090761046,rps27.1/mrps7/dap3/rps19/mrps17/mrps16/mrps11/mrps35/mrps14/mrps31/rps26/mrps24/mrps6/mrps22/mrps9/mrps15/rps3,17
BP,GO:0007259,cell surface receptor signaling pathway via JAK-STAT,13/3314,39/18773,0.333333333,1.888251861,2.570952174,0.013413087,0.151210253,0.132597744,socs3b/socs1a/m17/cntf/stat5a/mst1/socs1b/supt5h/stat1b/socs2/ghra/ptpn2b/stat4,13
BP,GO:0045727,positive regulation of translation,13/3314,39/18773,0.333333333,1.888251861,2.570952174,0.013413087,0.151210253,0.132597744,mettl5/ssb/cnbpa/nck2a/eif5a/polr2g/prr16/zgc:103482/fxr2/dhx29/upf3b/trmt10c/coa3a,13
BP,GO:0071897,DNA biosynthetic process,13/3314,39/18773,0.333333333,1.888251861,2.570952174,0.013413087,0.151210253,0.132597744,pold1/rad50/polb/pcna/nop10/rpa1/poli/lig4/poldip2/terfa/ccn2a/tert/polk,13
BP,GO:0097696,cell surface receptor signaling pathway via STAT,13/3314,39/18773,0.333333333,1.888251861,2.570952174,0.013413087,0.151210253,0.132597744,socs3b/socs1a/m17/cntf/stat5a/mst1/socs1b/supt5h/stat1b/socs2/ghra/ptpn2b/stat4,13
BP,GO:0170041,non-proteinogenic amino acid metabolic process,13/3314,39/18773,0.333333333,1.888251861,2.570952174,0.013413087,0.151210253,0.132597744,kmo/cbsb/odc1/tdo2a/azin1b/ido1/upb1/kynu/kyat3.2/cth/sardh/zgc:162816/asl,13
BP,GO:2000736,regulation of stem cell differentiation,13/3314,39/18773,0.333333333,1.888251861,2.570952174,0.013413087,0.151210253,0.132597744,fosl2/f2r/fgfr4/cdca7a/pum2/irf7/smyd5/rnf2/supt5h/nudt21/f11r.1/gpr182/ythdf2,13
BP,GO:0001889,liver development,41/3314,166/18773,0.246987952,1.399126379,2.391482038,0.013472443,0.151210253,0.132597744,klf6a/rbp4/samm50/epcam/man1a2/smc2/tomm22/tbx2b/a2ml/uhrf1/pck1/atp6ap2/supv3l1/rbm15/selenoh/hnf1ba/met/jag1b/hdac1/cldn15lb/vps33b/nckap1l/cebpa/slc2a2/mgaa/onecut1/ctnnb1/snapc2/e2f7/zfyve9a/hdac3/acvr1l/rcl1/kremen1/lrp5/enc3/pctp/nos1/fhl1b/gata6/fads2,41
BP,GO:0006778,porphyrin-containing compound metabolic process,11/3314,31/18773,0.35483871,2.010074561,2.605956368,0.013561293,0.151210253,0.132597744,tmem14a/alas1/hmox1a/ppox/blvra/bdh2/rsad1/abcb7/hmbsb/alas2/isca1,11
MF,GO:0016879,"ligase activity, forming carbon-nitrogen bonds",16/3228,52/18430,0.307692308,1.756743876,2.518075498,0.01370221,0.178473885,0.157250301,mthfd1b/fpgs/mthfd1l/gart/mthfd1a/ttll3/glulb/paics/rnf111/rnf128a/qrsl1/ttll11/ctps1a/hlcs/gatb/gss,16
BP,GO:0007094,mitotic spindle assembly checkpoint signaling,7/3314,16/18773,0.4375,2.478330567,2.738991504,0.013741584,0.151210253,0.132597744,zw10/mad2l1/ttk/bub1bb/bub3/ndc80/zwilch,7
BP,GO:0022616,DNA strand elongation,7/3314,16/18773,0.4375,2.478330567,2.738991504,0.013741584,0.151210253,0.132597744,pcna/gins1/mcm7/mcm3/pold2/dclre1b/pola1,7
BP,GO:0031577,spindle checkpoint signaling,7/3314,16/18773,0.4375,2.478330567,2.738991504,0.013741584,0.151210253,0.132597744,zw10/mad2l1/ttk/bub1bb/bub3/ndc80/zwilch,7
BP,GO:0033046,negative regulation of sister chromatid segregation,7/3314,16/18773,0.4375,2.478330567,2.738991504,0.013741584,0.151210253,0.132597744,zw10/mad2l1/ttk/bub1bb/bub3/ndc80/zwilch,7
BP,GO:0033048,negative regulation of mitotic sister chromatid segregation,7/3314,16/18773,0.4375,2.478330567,2.738991504,0.013741584,0.151210253,0.132597744,zw10/mad2l1/ttk/bub1bb/bub3/ndc80/zwilch,7
BP,GO:0045841,negative regulation of mitotic metaphase/anaphase transition,7/3314,16/18773,0.4375,2.478330567,2.738991504,0.013741584,0.151210253,0.132597744,zw10/mad2l1/ttk/bub1bb/bub3/ndc80/zwilch,7
BP,GO:0071173,spindle assembly checkpoint signaling,7/3314,16/18773,0.4375,2.478330567,2.738991504,0.013741584,0.151210253,0.132597744,zw10/mad2l1/ttk/bub1bb/bub3/ndc80/zwilch,7
BP,GO:0071174,mitotic spindle checkpoint signaling,7/3314,16/18773,0.4375,2.478330567,2.738991504,0.013741584,0.151210253,0.132597744,zw10/mad2l1/ttk/bub1bb/bub3/ndc80/zwilch,7
BP,GO:2000816,negative regulation of mitotic sister chromatid separation,7/3314,16/18773,0.4375,2.478330567,2.738991504,0.013741584,0.151210253,0.132597744,zw10/mad2l1/ttk/bub1bb/bub3/ndc80/zwilch,7
BP,GO:0009259,ribonucleotide metabolic process,48/3314,200/18773,0.24,1.35954134,2.366811262,0.01376858,0.151210253,0.132597744,ampd2b/enpp1/pde4ca/prkag2b/adka/aprt/pde4bb/gucy1a2/gart/papss2b/hk1/atp5mea/slc38a9/atp6v1ba/nudt2/atpsckmt/atp6v1ab/pkma/umps/exosc2/impdh1b/nt5c2b/atp5pf/rfk/eno1a/adcy6a/ak2/hkdc1/hk2/nudt3b/adcy5/paics/npr1a/uck1/gpia/npr1b/pfkpa/dhodh/atp5pd/pgk1/hprt1/si:dkey-219c10.4/aldoaa/ctps1a/dhtkd1/impdh1a/nudt4a/ampd3a,48
MF,GO:0016407,acetyltransferase activity,21/3228,74/18430,0.283783784,1.620240129,2.463508019,0.013910489,0.178473885,0.157250301,gcat/kat6a/esco2/nat8l2/ep300b/crebbpa/aanat1/aldh7a1/hdac1/acaa2/dlat/gnpat/zgc:154046/crata/elp3/gnpnat1/pafah1b3/nat10/fasn/acat1/naa40,21
BP,GO:1901607,alpha-amino acid biosynthetic process,17/3314,56/18773,0.303571429,1.719657945,2.497139726,0.013974016,0.15292413,0.13410066,agxtb/agxta/tha1/cbsb/glulb/psph/sephs3/aldh18a1/mthfr/cth/gls2a/pah/bhmt/asl/got1/mtr/enoph1,17
