ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0039529,RIG-I signaling pathway,2/678,11/21022,0.181818182,5.63743631,2.808499163,0.047106047,0.398369144,0.368484342,si:dkey-237i9.1/dhx58,2
BP,GO:0039532,negative regulation of cytoplasmic pattern recognition receptor signaling pathway,2/678,11/21022,0.181818182,5.63743631,2.808499163,0.047106047,0.398369144,0.368484342,si:dkey-237i9.1/dhx58,2
BP,GO:0039535,regulation of RIG-I signaling pathway,2/678,11/21022,0.181818182,5.63743631,2.808499163,0.047106047,0.398369144,0.368484342,si:dkey-237i9.1/dhx58,2
BP,GO:0042693,muscle cell fate commitment,2/678,11/21022,0.181818182,5.63743631,2.808499163,0.047106047,0.398369144,0.368484342,smo/sox6,2
BP,GO:0048041,focal adhesion assembly,2/678,11/21022,0.181818182,5.63743631,2.808499163,0.047106047,0.398369144,0.368484342,macf1a/vegfaa,2
BP,GO:0048897,myelination of lateral line nerve axons,2/678,11/21022,0.181818182,5.63743631,2.808499163,0.047106047,0.398369144,0.368484342,gna13a/erbb3b,2
BP,GO:0048931,posterior lateral line nerve glial cell differentiation,2/678,11/21022,0.181818182,5.63743631,2.808499163,0.047106047,0.398369144,0.368484342,gna13a/erbb3b,2
BP,GO:0048932,myelination of posterior lateral line nerve axons,2/678,11/21022,0.181818182,5.63743631,2.808499163,0.047106047,0.398369144,0.368484342,gna13a/erbb3b,2
BP,GO:0048938,lateral line nerve glial cell morphogenesis involved in differentiation,2/678,11/21022,0.181818182,5.63743631,2.808499163,0.047106047,0.398369144,0.368484342,gna13a/erbb3b,2
BP,GO:0048941,posterior lateral line nerve glial cell development,2/678,11/21022,0.181818182,5.63743631,2.808499163,0.047106047,0.398369144,0.368484342,gna13a/erbb3b,2
BP,GO:0048942,posterior lateral line nerve glial cell morphogenesis involved in differentiation,2/678,11/21022,0.181818182,5.63743631,2.808499163,0.047106047,0.398369144,0.368484342,gna13a/erbb3b,2
BP,GO:0051124,synaptic assembly at neuromuscular junction,2/678,11/21022,0.181818182,5.63743631,2.808499163,0.047106047,0.398369144,0.368484342,tncb/mycbp2,2
BP,GO:0051893,regulation of focal adhesion assembly,2/678,11/21022,0.181818182,5.63743631,2.808499163,0.047106047,0.398369144,0.368484342,macf1a/vegfaa,2
BP,GO:0090109,regulation of cell-substrate junction assembly,2/678,11/21022,0.181818182,5.63743631,2.808499163,0.047106047,0.398369144,0.368484342,macf1a/vegfaa,2
BP,GO:0150116,regulation of cell-substrate junction organization,2/678,11/21022,0.181818182,5.63743631,2.808499163,0.047106047,0.398369144,0.368484342,macf1a/vegfaa,2
BP,GO:0032271,regulation of protein polymerization,9/678,146/21022,0.061643836,1.911322585,2.017196827,0.047227473,0.398369144,0.368484342,twf1b/dbn1/svila/camsap1b/add3a/lmod2b/svilc/dbnlb/twf2b,9
BP,GO:0010970,transport along microtubule,7/678,103/21022,0.067961165,2.107197067,2.056347174,0.049052687,0.40509485,0.374705501,ift88/pafah1b1b/kif13a/rhot1a/fyco1a/kif1b/stau2,7
BP,GO:0072330,monocarboxylic acid biosynthetic process,7/678,103/21022,0.067961165,2.107197067,2.056347174,0.049052687,0.40509485,0.374705501,tle3a/kdm1a/tecrb/apc/hacd2/acacb/acsbg2,7
BP,GO:0008360,regulation of cell shape,6/678,82/21022,0.073170732,2.268724369,2.101402422,0.049094603,0.40509485,0.374705501,fermt2/plxnb2b/parvb/ppp1r12a/pard3ab/stat3,6
BP,GO:0031333,negative regulation of protein-containing complex assembly,6/678,82/21022,0.073170732,2.268724369,2.101402422,0.049094603,0.40509485,0.374705501,twf1b/svila/add3a/lmod2b/svilc/twf2b,6
BP,GO:0050879,multicellular organismal movement,4/678,43/21022,0.093023256,2.88426974,2.257918539,0.049124624,0.40509485,0.374705501,reep1/tnni2a.4/tnnt1/mtmr14,4
BP,GO:0050881,musculoskeletal movement,4/678,43/21022,0.093023256,2.88426974,2.257918539,0.049124624,0.40509485,0.374705501,reep1/tnni2a.4/tnnt1/mtmr14,4
CC,GO:0031672,A band,10/696,28/21740,0.357142857,11.15558292,9.778994721,8.26E-09,2.47E-06,2.32E-06,ttn.2/mybpc2b/lrrc39/mybpha/mybpc3/unc45b/mybphb/ppp1r12a/ttn.1/myom2a,10
CC,GO:0043292,contractile muscle fiber,23/696,178/21740,0.129213483,4.036064833,7.396679076,1.39E-08,2.47E-06,2.32E-06,fermt2/twf1b/dusp27/parvb/neb/ttn.2/mybpc2b/lrrc39/mybpha/mybpc3/pdlim5a/unc45b/lmod2b/mybphb/ppp1r12a/csrp2/ttn.1/tnni2a.4/twf2b/tnnt1/mylz3/myom2a/myl1,23
CC,GO:0030016,myofibril,21/696,175/21740,0.12,3.748275862,6.638422219,2.12E-07,2.51E-05,2.36E-05,fermt2/twf1b/dusp27/parvb/neb/ttn.2/mybpc2b/lrrc39/mybpha/mybpc3/pdlim5a/unc45b/lmod2b/mybphb/ppp1r12a/csrp2/ttn.1/tnni2a.4/twf2b/tnnt1/myom2a,21
CC,GO:0031430,M band,8/696,23/21740,0.347826087,10.86456772,8.608001128,3.39E-07,3.01E-05,2.82E-05,ttn.2/mybpc2b/lrrc39/mybpha/mybpc3/mybphb/ttn.1/myom2a,8
CC,GO:0030017,sarcomere,19/696,159/21740,0.119496855,3.732559821,6.289160998,8.53E-07,6.05E-05,5.67E-05,fermt2/dusp27/parvb/neb/ttn.2/mybpc2b/lrrc39/mybpha/mybpc3/pdlim5a/unc45b/lmod2b/mybphb/ppp1r12a/csrp2/ttn.1/tnni2a.4/tnnt1/myom2a,19
CC,GO:0005925,focal adhesion,9/696,86/21740,0.104651163,3.268845229,3.833939761,0.00171593,0.084870331,0.079522682,fermt2/tns1a/tns1b/parvb/tln2a/tns2a/pleca/enah/vcla,9
CC,GO:0033017,sarcoplasmic reticulum membrane,5/696,28/21740,0.178571429,5.577791461,4.408038305,0.001767079,0.084870331,0.079522682,trdn/tmem38a/si:dkey-28b4.8/atp2a1l/si:ch211-266g18.10,5
CC,GO:0015629,actin cytoskeleton,24/696,391/21740,0.061381074,1.917276656,3.328589246,0.001912571,0.084870331,0.079522682,fermt2/twf1b/dbn1/parvb/svila/actn4/myo10l1/macf1a/hip1/pdlim5a/llgl2/myo18ab/ablim1b/lmod2b/svilc/diaph2/tnni2a.4/dbnlb/twf2b/tnnt1/mylz3/vcla/myl1/smtnl,24
CC,GO:0030427,site of polarized growth,7/696,57/21740,0.122807018,3.83595483,3.898857,0.002202569,0.086879126,0.081404904,dbn1/fryl/myo10l1/apc/neo1a/fgf13a/dbnlb,7
CC,GO:0030055,cell-substrate junction,9/696,91/21740,0.098901099,3.089238348,3.632034952,0.002540755,0.090196809,0.084513541,fermt2/tns1a/tns1b/parvb/tln2a/tns2a/pleca/enah/vcla,9
CC,GO:0099513,polymeric cytoskeletal fiber,26/696,465/21740,0.055913978,1.746508466,2.959284259,0.004477334,0.137804068,0.129121084,twf1b/dbn1/camsap1b/kif2c/pafah1b1b/macf1a/apc/mid2/pdlim5a/kif13a/tbca/camsap2a/katna1/kif2a/reep1/pleca/kif1b/diaph2/fgf13a/stard9/clasp2/dbnlb/twf2b/mapre2/stau2/smtnl,26
CC,GO:0005884,actin filament,7/696,65/21740,0.107692308,3.363837312,3.471002794,0.004658166,0.137804068,0.129121084,twf1b/dbn1/pdlim5a/diaph2/dbnlb/twf2b/smtnl,7
CC,GO:0071565,nBAF complex,3/696,12/21740,0.25,7.808908046,4.290604366,0.005790051,0.158112944,0.148150305,arid1b/arid1ab/dpf3,3
CC,GO:0036464,cytoplasmic ribonucleoprotein granule,11/696,144/21740,0.076388889,2.386055236,3.034837061,0.006702306,0.169951336,0.159242764,ddx3xb/uhmk1/tnrc6ba/ybx1/zfand1/ddx3xa/cnot3a/atxn2/pabpc4/stau2/ddx19b,11
CC,GO:0035770,ribonucleoprotein granule,11/696,151/21740,0.072847682,2.275443404,2.860181921,0.00943707,0.216244035,0.202618577,ddx3xb/uhmk1/tnrc6ba/ybx1/zfand1/ddx3xa/cnot3a/atxn2/pabpc4/stau2/ddx19b,11
CC,GO:0030136,clathrin-coated vesicle,8/696,94/21740,0.085106383,2.658351675,2.930299345,0.010555986,0.216244035,0.202618577,sh3bp4a/cltcb/dennd1a/hip1/si:ch211-200p22.4/epn3a/dbnlb/gak,8
CC,GO:0034708,methyltransferase complex,7/696,76/21740,0.092105263,2.876966122,2.980946359,0.010839312,0.216244035,0.202618577,kdm6a/wdr4/phf20a/ash2l/ezh1/phf20b/tex10,7
CC,GO:0035097,histone methyltransferase complex,6/696,60/21740,0.1,3.123563218,2.995514562,0.01218857,0.216244035,0.202618577,kdm6a/phf20a/ash2l/ezh1/phf20b/tex10,6
CC,GO:0005874,microtubule,18/696,313/21740,0.057507987,1.796298336,2.580640727,0.012512048,0.216244035,0.202618577,camsap1b/kif2c/pafah1b1b/macf1a/apc/mid2/kif13a/tbca/camsap2a/katna1/kif2a/reep1/kif1b/fgf13a/stard9/clasp2/mapre2/stau2,18
CC,GO:0034045,phagophore assembly site membrane,3/696,16/21740,0.1875,5.856681034,3.5341903,0.013401039,0.216244035,0.202618577,atg16l1/wdr45/atg9b,3
CC,GO:0044665,MLL1/2 complex,3/696,16/21740,0.1875,5.856681034,3.5341903,0.013401039,0.216244035,0.202618577,phf20a/phf20b/tex10,3
CC,GO:0071339,MLL1 complex,3/696,16/21740,0.1875,5.856681034,3.5341903,0.013401039,0.216244035,0.202618577,phf20a/phf20b/tex10,3
CC,GO:0031674,I band,7/696,81/21740,0.086419753,2.699375621,2.786589183,0.015054599,0.227663558,0.21331856,fermt2/parvb/neb/pdlim5a/unc45b/ppp1r12a/csrp2,7
CC,GO:0016529,sarcoplasmic reticulum,5/696,46/21740,0.108695652,3.395177411,2.957379374,0.015391339,0.227663558,0.21331856,trdn/tmem38a/si:dkey-28b4.8/atp2a1l/si:ch211-266g18.10,5
CC,GO:0030027,lamellipodium,7/696,85/21740,0.082352941,2.57234618,2.641428097,0.019179379,0.260472935,0.24406063,fermt2/dbn1/parvb/scrib/phactr4b/arhgef6/dbnlb,7
CC,GO:0005667,transcription regulator complex,18/696,328/21740,0.054878049,1.714150547,2.370054495,0.019220069,0.260472935,0.24406063,tle3a/bmal2/rxrba/tcf3b/stat5a/med17/med25/tcf12/zgc:162472/pbx4/nfatc1/tead3a/stat3/gtf2h2/npas2/smad2/lin37/nr4a3,18
CC,GO:0016528,sarcoplasm,5/696,49/21740,0.102040816,3.187309407,2.787588909,0.019810618,0.260472935,0.24406063,trdn/tmem38a/si:dkey-28b4.8/atp2a1l/si:ch211-266g18.10,5
CC,GO:0005770,late endosome,12/696,192/21740,0.0625,1.952227011,2.410171142,0.021126775,0.267857329,0.250979736,vps16/snx14/rubcn/chmp3/mon1bb/fyco1a/clec16a/sybl1/vps4a/slc39a14/kcmf1/lamtor3,12
CC,GO:0070161,anchoring junction,23/696,458/21740,0.050218341,1.568601616,2.236633698,0.023107185,0.268809639,0.251872041,fermt2/afdna/tns1a/tjp1b/tns1b/parvb/kdr/scrib/actn4/tln2a/pdlim5a/arhgap21a/si:dkey-92j12.5/magi2a/pard3ab/tns2a/pleca/ccdc88c/enah/tjp2a/yap1/vcla/smtnl,23
CC,GO:0005881,cytoplasmic microtubule,5/696,51/21740,0.098039216,3.062316881,2.681519595,0.023175441,0.268809639,0.251872041,pafah1b1b/apc/reep1/clasp2/mapre2,5
CC,GO:0005769,early endosome,12/696,196/21740,0.06122449,1.912385644,2.333477207,0.024339311,0.268809639,0.251872041,snx17/vps16/ldlrap1a/rubcn/kdr/gga1/washc2c/abcc4/rab14/ldlrap1b/slc39a14/dbnlb,12
CC,GO:0005871,kinesin complex,5/696,52/21740,0.096153846,3.003426172,2.630422537,0.024987938,0.268809639,0.251872041,kif2c/kif13a/kif2a/kif1b/stard9,5
CC,GO:0010494,cytoplasmic stress granule,5/696,52/21740,0.096153846,3.003426172,2.630422537,0.024987938,0.268809639,0.251872041,zfand1/atxn2/pabpc4/stau2/ddx19b,5
CC,GO:0030018,Z disc,6/696,75/21740,0.08,2.498850575,2.364666388,0.032950087,0.344037678,0.322359989,parvb/neb/pdlim5a/unc45b/ppp1r12a/csrp2,6
CC,GO:0016514,SWI/SNF complex,3/696,24/21740,0.125,3.904454023,2.589050163,0.040125355,0.406985746,0.381341722,arid1b/arid1ab/dpf3,3
CC,GO:0030688,preribosome small subunit precursor,2/696,11/21740,0.181818182,5.679205852,2.822987003,0.046482616,0.447813331,0.419596776,riok1/rrp1,2
CC,GO:0030864,cortical actin cytoskeleton,4/696,43/21740,0.093023256,2.905640203,2.274759798,0.048044787,0.447813331,0.419596776,dbn1/hip1/llgl2/dbnlb,4
CC,GO:0000407,phagophore assembly site,3/696,26/21740,0.115384615,3.604111406,2.416220538,0.049196394,0.447813331,0.419596776,atg16l1/wdr45/atg9b,3
CC,GO:1990752,microtubule end,3/696,26/21740,0.115384615,3.604111406,2.416220538,0.049196394,0.447813331,0.419596776,camsap1b/camsap2a/mapre2,3
MF,GO:0003729,mRNA binding,26/677,333/20660,0.078078078,2.382707671,4.682033139,4.29E-05,0.027436131,0.02625878,aqr/pcf11/cpeb4b/msi2b/ddx3xb/rbm42/celf2/ythdc1/znf638/msi1b/ddx3xa/ptbp2b/n4bp1/atxn2/hnrpkl/rbpms2b/nudt21/hnrnpc/rbms3/pabpc4/stau2/cpeb3/ddx19b/lrpprc/carhsp1/khsrp,26
MF,GO:0003779,actin binding,31/677,457/20660,0.067833698,2.070080061,4.257798238,0.000117827,0.037645701,0.036030232,syne2a/vps16/twf1b/dbn1/parvb/neb/wasla/svila/actn4/myo10l1/macf1a/tln2a/mybpc3/hip1/pdlim5a/add3a/myo18ab/ablim1b/fhod3a/phactr4b/pleca/enah/wipf2b/svilc/diaph2/tnni2a.4/dbnlb/twf2b/dmd/vcla/smtnl,31
MF,GO:0008017,microtubule binding,19/677,237/20660,0.080168776,2.446509483,4.122439848,0.000320077,0.056059484,0.053653834,wasla/cep350/camsap1b/kif2c/pafah1b1b/mtus1a/macf1a/apc/mid2/kif13a/camsap2a/katna1/kif2a/reep1/ccdc88c/kif1b/stard9/clasp2/mapre2,19
MF,GO:0035091,phosphatidylinositol binding,17/677,201/20660,0.084577114,2.581038677,4.145882216,0.00035092,0.056059484,0.053653834,snx11/snx17/pcf11/snx14/pld2/rubcn/svila/gga1/dennd1a/washc2c/hip1/si:ch211-200p22.4/pard3ab/svilc/si:rp71-46j2.7/snx15/wdr45,17
MF,GO:0015631,tubulin binding,21/677,288/20660,0.072916667,2.225196947,3.853931171,0.000566767,0.072432794,0.069324526,wasla/cep350/camsap1b/kif2c/pafah1b1b/mtus1a/macf1a/apc/mid2/kif13a/tbca/camsap2a/katna1/kif2a/reep1/ccdc88c/tbcd/kif1b/stard9/clasp2/mapre2,21
MF,GO:0004683,calcium/calmodulin-dependent protein kinase activity,6/677,36/20660,0.166666667,5.086164451,4.516471557,0.001019004,0.108523959,0.10386693,camk2g1/eef2k/mknk2b/camk1b/camk2b1/camk2g2,6
MF,GO:0005516,calmodulin binding,12/677,135/20660,0.088888889,2.712621041,3.674558912,0.001638008,0.149526714,0.143110157,camk2g1/eef2k/mknk2b/camsap1b/ubr4/strn/phka1a/camsap2a/camk2b1/strn4/invs/camk2g2,12
MF,GO:0140994,RNA polymerase II CTD heptapeptide repeat modifying activity,4/677,17/20660,0.235294118,7.18046746,4.692216222,0.001934491,0.154517431,0.14788671,ctdspla/ctdsp2/ctdsp1/cdk12,4
MF,GO:0016791,phosphatase activity,23/677,372/20660,0.061827957,1.886802942,3.176856623,0.002854595,0.17564746,0.168109998,eya4/tns1a/dusp8a/inpp4ab/dusp27/synj1/ppm1db/tns1b/plpp3/ctdspla/impa1/ctdsp2/pfkfb2b/ctdsp1/dusp13a/ptpmt1/zfand1/ptpn3/tns2a/nt5c2a/ptpn11b/dusp12/mtmr14,23
MF,GO:0003730,mRNA 3'-UTR binding,10/677,109/20660,0.091743119,2.799723551,3.467537825,0.003095418,0.17564746,0.168109998,cpeb4b/celf2/nudt21/hnrnpc/rbms3/pabpc4/cpeb3/lrpprc/carhsp1/khsrp,10
MF,GO:1901981,phosphatidylinositol phosphate binding,10/677,109/20660,0.091743119,2.799723551,3.467537825,0.003095418,0.17564746,0.168109998,snx11/snx14/rubcn/svila/dennd1a/washc2c/hip1/si:ch211-200p22.4/svilc/wdr45,10
MF,GO:0004721,phosphoprotein phosphatase activity,16/677,226/20660,0.07079646,2.160494634,3.228786284,0.003298544,0.17564746,0.168109998,eya4/tns1a/dusp8a/dusp27/ppm1db/tns1b/ctdspla/ctdsp2/ctdsp1/dusp13a/ptpmt1/ptpn3/tns2a/ptpn11b/dusp12/mtmr14,16
MF,GO:0008187,poly-pyrimidine tract binding,3/677,11/20660,0.272727273,8.322814556,4.471399816,0.004747013,0.233333932,0.223321002,u2af2b/rbms3/pabpc4,3
MF,GO:0004712,protein serine/threonine/tyrosine kinase activity,5/677,35/20660,0.142857143,4.359569529,3.661333718,0.005352467,0.244301906,0.233818314,map2k7/clk2a/dyrk1b/map2k4a/tesk1b,5
MF,GO:0030276,clathrin binding,5/677,38/20660,0.131578947,4.015392988,3.424435303,0.007637213,0.270410195,0.258806232,cltcb/hip1/si:ch211-200p22.4/epn3a/gak,5
MF,GO:0043130,ubiquitin binding,7/677,71/20660,0.098591549,3.008716999,3.120677864,0.008525281,0.270410195,0.258806232,ubxn2a/pcf11/gga1/ubr5/n4bp2/n4bp1/usp13,7
MF,GO:0042578,phosphoric ester hydrolase activity,26/677,482/20660,0.053941909,1.646144511,2.641999662,0.009324912,0.270410195,0.258806232,gpcpd1/eya4/tns1a/dusp8a/plcg2/inpp4ab/dusp27/synj1/pld2/ppm1db/tns1b/plpp3/ctdspla/impa1/ctdsp2/pfkfb2b/ctdsp1/dusp13a/ptpmt1/zfand1/ptpn3/tns2a/nt5c2a/ptpn11b/dusp12/mtmr14,26
MF,GO:0008047,enzyme activator activity,24/677,435/20660,0.055172414,1.683695818,2.652662054,0.009419503,0.270410195,0.258806232,arhgap23b/rab3gap1/ranbp2/tbc1d4/stard13b/agfg1a/tefm/tbc1d1/wdr4/arfgap1/arhgap21a/rin2a/camk1b/git2a/smap1/llgl2/phactr4b/psme4b/tbcd/ppp2r5d/ncf2/tiprl/adrm1/stard13a,24
MF,GO:0003712,transcription coregulator activity,20/677,343/20660,0.058309038,1.779416134,2.679201017,0.009655699,0.270410195,0.258806232,wbp2/tle3a/dcaf6/gon4lb/taf15/ncor1/yaf2/med17/mrtfbb/si:dkeyp-69b9.3/med21/atxn7l3a/pprc1/dyrk1b/rereb/ppargc1b/rerea/fus/yap1/ewsr1b,20
MF,GO:0008307,structural constituent of muscle,3/677,14/20660,0.214285714,6.539354294,3.816135946,0.009733074,0.270410195,0.258806232,ttn.2/csrp2/ttn.1,3
MF,GO:0019211,phosphatase activator activity,3/677,14/20660,0.214285714,6.539354294,3.816135946,0.009733074,0.270410195,0.258806232,phactr4b/ppp2r5d/tiprl,3
MF,GO:0072542,protein phosphatase activator activity,3/677,14/20660,0.214285714,6.539354294,3.816135946,0.009733074,0.270410195,0.258806232,phactr4b/ppp2r5d/tiprl,3
MF,GO:0080025,"phosphatidylinositol-3,5-bisphosphate binding",3/677,14/20660,0.214285714,6.539354294,3.816135946,0.009733074,0.270410195,0.258806232,snx14/hip1/wdr45,3
MF,GO:0005543,phospholipid binding,21/677,371/20660,0.056603774,1.727376606,2.60216362,0.011148128,0.270984512,0.259355904,bin1b/snx11/snx17/pcf11/snx14/pld2/rubcn/svila/gga1/dennd1a/washc2c/hip1/arhgap21a/si:ch211-200p22.4/epn3a/havcr1/pard3ab/svilc/si:rp71-46j2.7/snx15/wdr45,21
MF,GO:0019903,protein phosphatase binding,5/677,42/20660,0.119047619,3.632974608,3.143885252,0.011632891,0.270984512,0.259355904,ppp6r3/strn/strn4/phactr4b/ppp1r3ab,5
MF,GO:0008139,nuclear localization sequence binding,3/677,15/20660,0.2,6.103397341,3.639286169,0.011874126,0.270984512,0.259355904,nup58/tnpo2a/kpnb1,3
MF,GO:0019894,kinesin binding,3/677,15/20660,0.2,6.103397341,3.639286169,0.011874126,0.270984512,0.259355904,ktn1/ift88/si:dkey-17m8.1,3
MF,GO:0051010,microtubule plus-end binding,3/677,15/20660,0.2,6.103397341,3.639286169,0.011874126,0.270984512,0.259355904,pafah1b1b/clasp2/mapre2,3
MF,GO:0005227,calcium-activated cation channel activity,3/677,16/20660,0.1875,5.721935007,3.477776826,0.014263917,0.306240818,0.293099276,tmem63c/tmem63ba/kcnma1a,3
MF,GO:0003724,RNA helicase activity,7/677,79/20660,0.088607595,2.704036797,2.793044891,0.014878407,0.306240818,0.293099276,ddx3xb/ddx42/ddx3xa/ddx51/eif4a1a/ddx19b/dhx58,7
MF,GO:0008186,ATP-dependent activity acting on RNA,7/677,79/20660,0.088607595,2.704036797,2.793044891,0.014878407,0.306240818,0.293099276,ddx3xb/ddx42/ddx3xa/ddx51/eif4a1a/ddx19b/dhx58,7
MF,GO:1902936,phosphatidylinositol bisphosphate binding,6/677,62/20660,0.096774194,2.953256778,2.835053742,0.01574319,0.306240818,0.293099276,snx14/svila/hip1/si:ch211-200p22.4/svilc/wdr45,6
MF,GO:0031267,small GTPase binding,11/677,159/20660,0.06918239,2.111238074,2.589028257,0.015815254,0.306240818,0.293099276,ccdc186/gga1/tnpo2a/pkn1a/kpnb1/rin2a/dennd5a/git2a/ipo13b/mycbp2/diaph2,11
MF,GO:0003727,single-stranded RNA binding,5/677,47/20660,0.106382979,3.246487947,2.837925944,0.018367403,0.340419426,0.325811196,ilf3a/u2af2b/rbms3/pabpc4/dhx58,5
MF,GO:0051020,GTPase binding,11/677,164/20660,0.067073171,2.04687106,2.477417493,0.019459604,0.340419426,0.325811196,ccdc186/gga1/tnpo2a/pkn1a/kpnb1/rin2a/dennd5a/git2a/ipo13b/mycbp2/diaph2,11
MF,GO:0022839,monoatomic ion-gated channel activity,3/677,18/20660,0.166666667,5.086164451,3.192234926,0.019802461,0.340419426,0.325811196,tmem63c/tmem63ba/kcnma1a,3
MF,GO:0008138,protein tyrosine/serine/threonine phosphatase activity,4/677,32/20660,0.125,3.814623338,2.932819601,0.019849003,0.340419426,0.325811196,dusp8a/dusp27/dusp13a/dusp12,4
MF,GO:0032182,ubiquitin-like protein binding,7/677,84/20660,0.083333333,2.543082226,2.608356051,0.020244035,0.340419426,0.325811196,ubxn2a/pcf11/gga1/ubr5/n4bp2/n4bp1/usp13,7
MF,GO:0005096,GTPase activator activity,15/677,257/20660,0.058365759,1.781147084,2.319375155,0.022764578,0.366700577,0.350964558,arhgap23b/rab3gap1/ranbp2/tbc1d4/stard13b/agfg1a/tbc1d1/arfgap1/arhgap21a/rin2a/git2a/smap1/llgl2/tbcd/stard13a,15
MF,GO:0030374,nuclear receptor coactivator activity,3/677,19/20660,0.157894737,4.818471585,3.064923469,0.022954653,0.366700577,0.350964558,dcaf6/pprc1/ppargc1b,3
MF,GO:0016411,acylglycerol O-acyltransferase activity,3/677,20/20660,0.15,4.577548006,2.9462138,0.026362651,0.4010889,0.383877194,dgat1a/agpat2/mogat2,3
MF,GO:0019206,nucleoside kinase activity,3/677,20/20660,0.15,4.577548006,2.9462138,0.026362651,0.4010889,0.383877194,uckl1b/tk2/dguok,3
MF,GO:0003746,translation elongation factor activity,5/677,52/20660,0.096153846,2.934325645,2.570585045,0.027267253,0.405204065,0.387815767,eef2k/tefm/efl1/tcea3/eef1da,5
MF,GO:0008135,translation factor activity RNA binding,10/677,155/20660,0.064516129,1.968837852,2.228464389,0.031754882,0.461167487,0.441377662,eef2k/gspt1l/tefm/eif4ba/efl1/tcea3/eef1da/eif4a1a/eif3ha/cpeb3,10
MF,GO:0051015,actin filament binding,14/677,247/20660,0.056680162,1.729707749,2.1235508,0.033625109,0.477476551,0.456986865,twf1b/dbn1/neb/svila/tln2a/hip1/add3a/myo18ab/ablim1b/fhod3a/svilc/dbnlb/twf2b/vcla,14
MF,GO:0019902,phosphatase binding,5/677,56/20660,0.089285714,2.724730956,2.378801694,0.036072834,0.495610422,0.474342567,ppp6r3/strn/strn4/phactr4b/ppp1r3ab,5
MF,GO:0015296,monoatomic anion:monoatomic cation symporter activity,4/677,39/20660,0.102564103,3.129947354,2.450557795,0.037995905,0.495610422,0.474342567,slc12a7b/slc6a6a/slc39a14/slc6a22.1,4
MF,GO:0004843,cysteine-type deubiquitinase activity,7/677,97/20660,0.072164948,2.202256773,2.184532446,0.040158946,0.495610422,0.474342567,lmo7a/usp54a/usp25/usp22/usp28/usp13/usp4,7
MF,GO:0004176,ATP-dependent peptidase activity,2/677,10/20660,0.2,6.103397341,2.971104951,0.040526526,0.495610422,0.474342567,lonp2/afg3l2,2
MF,GO:0019136,deoxynucleoside kinase activity,2/677,10/20660,0.2,6.103397341,2.971104951,0.040526526,0.495610422,0.474342567,tk2/dguok,2
MF,GO:0051011,microtubule minus-end binding,2/677,10/20660,0.2,6.103397341,2.971104951,0.040526526,0.495610422,0.474342567,camsap1b/camsap2a,2
MF,GO:0070840,dynein complex binding,2/677,10/20660,0.2,6.103397341,2.971104951,0.040526526,0.495610422,0.474342567,pafah1b1b/zgc:162200,2
MF,GO:0003713,transcription coactivator activity,9/677,140/20660,0.064285714,1.961806288,2.101752583,0.041106968,0.495610422,0.474342567,wbp2/dcaf6/mrtfbb/si:dkeyp-69b9.3/atxn7l3a/pprc1/dyrk1b/ppargc1b/yap1,9
MF,GO:0045182,translation regulator activity,11/677,187/20660,0.058823529,1.795116865,2.010386982,0.044486247,0.526420589,0.503830594,eef2k/gspt1l/cpeb4b/tefm/eif4ba/efl1/tcea3/eef1da/eif4a1a/eif3ha/cpeb3,11
MF,GO:0090079,translation regulator activity nucleic acid binding,10/677,166/20660,0.060240964,1.838372693,1.996165018,0.047069168,0.534088641,0.511169591,eef2k/gspt1l/tefm/eif4ba/efl1/tcea3/eef1da/eif4a1a/eif3ha/cpeb3,10
MF,GO:0042826,histone deacetylase binding,3/677,25/20660,0.12,3.662038405,2.451324029,0.047183715,0.534088641,0.511169591,mef2aa/mef2d/mef2cb,3
MF,GO:0004169,dolichyl-phosphate-mannose-protein mannosyltransferase activity,2/677,11/20660,0.181818182,5.548543037,2.777395815,0.048477529,0.534088641,0.511169591,tmtc4/pomt1,2
MF,GO:0004523,RNA-DNA hybrid ribonuclease activity,2/677,11/20660,0.181818182,5.548543037,2.777395815,0.048477529,0.534088641,0.511169591,rnaseh1/rnaseh2a,2
