ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
CC,GO:0005874,microtubule,24/762,313/21740,0.076677316,2.187617922,4.033512926,0.0003023,0.030910219,0.026888827,clasp1a/map1ab/clip2/mid1/kif2c/kif21a/kif13a/golga2/spast/slain1a/camsap2a/katna1/ttll1/dnm3a/shroom2b/snphb/ift70/stard9/nckap5l/clasp2/kif1ab/mapre2/clip1a/zgc:55461,24
BP,GO:0031110,regulation of microtubule polymerization or depolymerization,8/749,49/21022,0.163265306,4.582327457,4.825492313,0.000309291,0.023384661,0.021603281,clasp1a/map1ab/spast/slain1a/camsap2a/clasp2/mapre2/clip1a,8
BP,GO:0030010,establishment of cell polarity,11/749,89/21022,0.123595506,3.468924859,4.486376569,0.000317949,0.023384661,0.021603281,krit1/amot/ift88/sipa1l3/prkcz/myo9aa/cdh2/traf4a/brsk1b/llgl2/frmd4ba,11
MF,GO:0005272,sodium channel activity,7/732,38/20660,0.184210526,5.199165948,4.965554765,0.00032945,0.018586474,0.017079384,tpcn3/scn8ab/scn8aa/asic4a/cacna1ia/asic1c/cacna1ha,7
MF,GO:0030276,clathrin binding,7/732,38/20660,0.184210526,5.199165948,4.965554765,0.00032945,0.018586474,0.017079384,si:ch211-200p22.4/aftpha/hip1/picalma/epn3b/gak/snap91a,7
BP,GO:0031122,cytoplasmic microtubule organization,7/749,38/21022,0.184210526,5.170191835,4.945523591,0.000340893,0.024288621,0.02243838,clip2/spast/slain1a/camsap2a/katna1/ccdc88c/clip1a,7
BP,GO:0045055,regulated exocytosis,12/749,105/21022,0.114285714,3.20762922,4.358927742,0.000360584,0.024913046,0.023015237,ptbp1a/otofa/doc2g/dchs1b/unc13a/dtnbp1a/cadpsa/stx3b/doc2a/baiap3/cacna1ia/cacna1ha,12
CC,GO:0097060,synaptic membrane,22/762,280/21740,0.078571429,2.241657293,3.985484523,0.000380471,0.031122547,0.027073532,dmd/gphnb/otofa/shisa7b/si:ch211-200p22.4/gria4b/grik2/unc13a/picalma/grin2aa/shank2b/cdh2/gria1b/grin2da/grik3/stx3b/kcnma1a/itsn1/gpr158b/adam22/snap91a/si:ch211-251b21.1,22
BP,GO:0016185,synaptic vesicle budding from presynaptic endocytic zone membrane,4/749,11/21022,0.363636364,10.20609297,5.870254397,0.000431767,0.028298687,0.02614297,si:ch211-200p22.4/picalma/dnm3a/snap91a,4
BP,GO:0090162,establishment of epithelial cell polarity,5/749,19/21022,0.263157895,7.385988335,5.352699218,0.00043441,0.028298687,0.02614297,sipa1l3/myo9aa/cdh2/traf4a/frmd4ba,5
MF,GO:0098631,cell adhesion mediator activity,7/732,40/20660,0.175,4.93920765,4.779394406,0.000457711,0.023836161,0.021903399,nrcama/nexn/robo3/cntn3a.2/nfasca/nfasca/dscaml1,7
BP,GO:0006887,exocytosis,18/749,208/21022,0.086538462,2.428853856,3.980616038,0.000489083,0.030572028,0.028243134,stxbp5b/ptbp1a/otofa/sytl1/stxbp5l/doc2g/exoc6/mical3a/dchs1b/unc13a/dtnbp1a/cadpsa/stx3b/doc2a/baiap3/cacna1ia/llgl2/cacna1ha,18
BP,GO:0009101,glycoprotein biosynthetic process,22/749,281/21022,0.078291815,2.197397241,3.884053043,0.000496125,0.030572028,0.028243134,tmtc2a/necab2/st3gal1l3/pofut2/st6gal1/b4galt6/tmtc4/large1/b4galt1l/tmtc1/galnt18b/galnt1/aars2/stt3b/pmm2/pomt1/st6galnac6/rpn2/tmtc2a/st3gal3b/dolpp1/ext2,22
BP,GO:0060122,inner ear receptor cell stereocilium organization,5/749,20/21022,0.25,7.016688919,5.174290567,0.000562333,0.033739969,0.031169749,ift88/cdh23/cdh2/cobl/whrna,5
BP,GO:0022603,regulation of anatomical structure morphogenesis,26/749,365/21022,0.071232877,1.999275747,3.701747051,0.000680424,0.039778626,0.036748398,hecw2a/prkd1/gan/krit1/adgrb3/hif1ab/plcg1/mydgf/pak1/ulk1b/robo2/zfyve27/spast/palm1a/myh10/hecw1b/plxna3/plxnb1b/reck/ppp1r12a/msnb/meis1b/srcin1a/tanc2a/sec14l8/slit3,26
