ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
CC,GO:0098798,mitochondrial protein-containing complex,5/311,135/21740,0.037037037,2.589019888,2.231095217,0.044874674,0.308513387,0.273971697,mrpl2/pam16/micu1/immt/mrpl3,5
CC,GO:0030136,clathrin-coated vesicle,4/311,94/21740,0.042553191,2.974618595,2.311305462,0.046051016,0.308878768,0.274296169,cltcb/aftpha/ap2a1/gak,4
CC,GO:0005667,transcription regulator complex,9/311,328/21740,0.027439024,1.918084856,2.018320594,0.047242883,0.309328401,0.274695461,tcf7l2/chd4a/stat5a/smad4a/stat2/zgc:162472/gtf2h2/ncoa6/nr5a2,9
CC,GO:0030662,coated vesicle membrane,4/311,96/21740,0.041666667,2.912647374,2.262563547,0.049088581,0.313938596,0.27878949,cltcb/aftpha/slc30a5/ap2a1,4
MF,GO:0030276,clathrin binding,4/308,38/20660,0.105263158,7.060833903,4.600290405,0.002398517,0.519314262,0.504897925,cltcb/aftpha/gak/ap1b1,4
MF,GO:0050660,flavin adenine dinucleotide binding,6/308,98/20660,0.06122449,4.106811556,3.792466309,0.003495648,0.519314262,0.504897925,zgc:85777/ero1a/acadm/xdh/dhcr24/kmo,6
MF,GO:0071949,FAD binding,4/308,44/20660,0.090909091,6.097992916,4.16437492,0.00411362,0.519314262,0.504897925,ero1a/xdh/dhcr24/kmo,4
MF,GO:0005085,guanyl-nucleotide exchange factor activity,10/308,256/20660,0.0390625,2.620231331,3.208971133,0.005257719,0.519314262,0.504897925,dennd11/dennd4a/dennd5a/arhgef12a/dock11/lamtor2/itsn1/lamtor3/sec61b/sbf2,10
MF,GO:0009931,calcium-dependent protein serine/threonine kinase activity,2/308,10/20660,0.2,13.41558442,4.830961742,0.009211477,0.519314262,0.504897925,mknk2b/mapkapk2a,2
MF,GO:0035091,phosphatidylinositol binding,8/308,201/20660,0.039800995,2.669768043,2.926431963,0.010790607,0.519314262,0.504897925,exoc7/plekha5/pxdc1b/pard3ab/sh3pxd2aa/tecpr1b/snx15/ttpa,8
MF,GO:0003729,mRNA binding,11/308,333/20660,0.033033033,2.215787216,2.751499921,0.011727743,0.519314262,0.504897925,eif4g2a/hnrnpr/cpeb4b/msi2b/ncbp3/hnrnpl/hnrpkl/rbm47/n4bp1/ythdf1/rpl13a,11
MF,GO:0004712,protein serine/threonine/tyrosine kinase activity,3/308,35/20660,0.085714286,5.749536178,3.459510896,0.015100561,0.519314262,0.504897925,map2k4b/clk4a/tesk1b,3
MF,GO:0004683,calcium/calmodulin-dependent protein kinase activity,3/308,36/20660,0.083333333,5.58982684,3.390685903,0.016295231,0.519314262,0.504897925,mknk2b/mapkapk2a/camk2g2,3
MF,GO:0016702,oxidoreductase activity acting on single donors with incorporation of molecular oxygen incorporation of two atoms of oxygen,3/308,37/20660,0.081081081,5.438750439,3.324391234,0.017541468,0.519314262,0.504897925,tdo2a/hpda/haao,3
MF,GO:0005337,nucleoside transmembrane transporter activity,2/308,14/20660,0.142857143,9.582560297,3.951749242,0.017910974,0.519314262,0.504897925,slc29a3/slc28a1,2
MF,GO:0008139,nuclear localization sequence binding,2/308,15/20660,0.133333333,8.943722944,3.786070823,0.020465424,0.519314262,0.504897925,nup98/nup58,2
MF,GO:0019894,kinesin binding,2/308,15/20660,0.133333333,8.943722944,3.786070823,0.020465424,0.519314262,0.504897925,ift88/plekhm2,2
MF,GO:0016627,oxidoreductase activity acting on the CH-CH group of donors,4/308,71/20660,0.056338028,3.779037864,2.88557569,0.021565472,0.519314262,0.504897925,zgc:85777/decr1/acadm/dhcr24,4
MF,GO:0008376,acetylgalactosaminyltransferase activity,3/308,40/20660,0.075,5.030844156,3.139121545,0.021590981,0.519314262,0.504897925,galnt16/csgalnact1a/galnt1,3
MF,GO:0016701,oxidoreductase activity acting on single donors with incorporation of molecular oxygen,3/308,40/20660,0.075,5.030844156,3.139121545,0.021590981,0.519314262,0.504897925,tdo2a/hpda/haao,3
MF,GO:0016758,hexosyltransferase activity,9/308,273/20660,0.032967033,2.211360069,2.478588182,0.02177734,0.519314262,0.504897925,galnt16/csgalnact1a/galnt1/gys2/pomt1/gbgt1l4/colgalt1b/agla/pygl,9
MF,GO:0005227,calcium-activated cation channel activity,2/308,16/20660,0.125,8.38474026,3.635170203,0.023161769,0.519314262,0.504897925,tmem63c/tmem63ba,2
MF,GO:0003995,acyl-CoA dehydrogenase activity,2/308,17/20660,0.117647059,7.891520244,3.496870503,0.025995239,0.519314262,0.504897925,zgc:85777/acadm,2
MF,GO:0052890,oxidoreductase activity acting on the CH-CH group of donors with a flavin as acceptor,2/308,17/20660,0.117647059,7.891520244,3.496870503,0.025995239,0.519314262,0.504897925,zgc:85777/acadm,2
MF,GO:0003735,structural constituent of ribosome,7/308,193/20660,0.03626943,2.432878003,2.460295285,0.026027684,0.519314262,0.504897925,mrpl2/mrpl3/mrps25/rps12/rps7/rpl13a/rps2,7
MF,GO:0022839,monoatomic ion-gated channel activity,2/308,18/20660,0.111111111,7.453102453,3.369421828,0.028961174,0.55157872,0.536266712,tmem63c/tmem63ba,2
MF,GO:0016829,lyase activity,8/308,245/20660,0.032653061,2.190299496,2.305637669,0.031087699,0.56633677,0.550615074,cfh/pm20d1.2/hal/gatd1/apip/hpda/csad/npr1b,8
MF,GO:0004180,carboxypeptidase activity,3/308,48/20660,0.0625,4.19237013,2.723957012,0.034669689,0.568427255,0.552647526,pm20d1.2/ctsz/naaladl1,3
MF,GO:0004653,polypeptide N-acetylgalactosaminyltransferase activity,2/308,20/20660,0.1,6.707792208,3.141628041,0.035272336,0.568427255,0.552647526,galnt16/galnt1,2
MF,GO:0017056,structural constituent of nuclear pore,2/308,20/20660,0.1,6.707792208,3.141628041,0.035272336,0.568427255,0.552647526,nup98/nup58,2
MF,GO:0019842,vitamin binding,5/308,124/20660,0.040322581,2.704754922,2.342293574,0.038300129,0.594361268,0.577861602,tpk1/ttpa/oat/csad/pygl,5
MF,GO:0032266,phosphatidylinositol-3-phosphate binding,2/308,22/20660,0.090909091,6.097992916,2.943087832,0.042060092,0.621550046,0.60429561,plekha5/tecpr1b,2
MF,GO:0016757,glycosyltransferase activity,11/308,408/20660,0.026960784,1.808473389,2.029029266,0.043171853,0.621550046,0.60429561,galnt16/st3gal2/mphosph8/csgalnact1a/galnt1/gys2/pomt1/gbgt1l4/colgalt1b/agla/pygl,11
MF,GO:1901505,carbohydrate derivative transmembrane transporter activity,3/308,53/20660,0.056603774,3.796863514,2.508004329,0.04450239,0.621550046,0.60429561,slc35b3/slc29a3/slc28a1,3
MF,GO:0030170,pyridoxal phosphate binding,3/308,55/20660,0.054545455,3.65879575,2.428882301,0.048782716,0.627055567,0.609648296,oat/csad/pygl,3
MF,GO:0070279,vitamin B6 binding,3/308,55/20660,0.054545455,3.65879575,2.428882301,0.048782716,0.627055567,0.609648296,oat/csad/pygl,3
