ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
MF,GO:0004712,protein serine/threonine/tyrosine kinase activity,4/715,32/18430,0.125,3.222027972,2.527391562,0.034140495,0.541134604,0.522985542,dyrk2/clk2a/tnk2a/tesk1a,4
BP,GO:0043542,endothelial cell migration,5/726,47/18773,0.106382979,2.750864545,2.410460625,0.034339954,0.502779464,0.485525631,lpxn/plekhg6/cxcr4a/amot/plekhg5b,5
BP,GO:0060216,definitive hemopoiesis,6/726,63/18773,0.095238095,2.462678735,2.332401986,0.034510129,0.502779464,0.485525631,mycb/sumo2b/tp53/csf3r/mbd3b/rps24,6
MF,GO:0048029,monosaccharide binding,5/715,47/18430,0.106382979,2.742151466,2.402481065,0.034739101,0.541134604,0.522985542,si:dkey-187i8.2/dcsignlg/p4ha1b/egln3/hk1,5
BP,GO:0045229,external encapsulating structure organization,13/726,191/18773,0.068062827,1.759977211,2.1173473,0.034826583,0.502779464,0.485525631,loxl5b/spint1a/serpinh1b/sulf1/p4ha1b/adamts9/ccdc80/ier3ip1/spint1b/col2a1a/col1a2/fras1/col10a1b,13
BP,GO:0090504,epiboly,7/726,80/18773,0.0875,2.262586088,2.269799856,0.03500094,0.502779464,0.485525631,epcam/cldne/grhl3/cdh1/diaph2/dsc2l/rhoab,7
BP,GO:0030856,regulation of epithelial cell differentiation,3/726,19/18773,0.157894737,4.082862114,2.696528528,0.035173098,0.502779464,0.485525631,errfi1a/etsrp/mafgb,3
BP,GO:0035337,fatty-acyl-CoA metabolic process,3/726,19/18773,0.157894737,4.082862114,2.696528528,0.035173098,0.502779464,0.485525631,elovl6/elovl5/elovl1a,3
BP,GO:0051014,actin filament severing,3/726,19/18773,0.157894737,4.082862114,2.696528528,0.035173098,0.502779464,0.485525631,scinla/svila/cfl1l,3
BP,GO:1902742,apoptotic process involved in development,3/726,19/18773,0.157894737,4.082862114,2.696528528,0.035173098,0.502779464,0.485525631,angptl4/tp53/xkr8.3,3
BP,GO:0006954,inflammatory response,15/726,231/18773,0.064935065,1.679099138,2.082964914,0.035344778,0.502779464,0.485525631,relb/nr4a1/p2ry12/tlr9/tlr18/spint1a/mpx/grna/cxcl8a/dpp9/brd4/ptger1a/hk1/nr1h5/ptger4b,15
MF,GO:0048306,calcium-dependent protein binding,3/715,19/18430,0.157894737,4.06993007,2.689675715,0.035456234,0.541134604,0.522985542,s100t/s100a10b/icn,3
MF,GO:0051020,GTPase binding,10/715,134/18430,0.074626866,1.923598789,2.155713323,0.035919723,0.541134604,0.522985542,daam2/diaph2/rock2a/pkn1a/gga1/fam49ba/golga4/rin2a/rab11fip1a/sytl2a,10
BP,GO:0001667,ameboidal-type cell migration,14/726,212/18773,0.066037736,1.707612142,2.078182079,0.036446605,0.512574822,0.494984844,esrra/pax3a/aplnrb/cxcr4a/cdh1/diaph2/hdac4/amot/amotl2a/rock2a/churc1/col2a1a/foxd3/rhoab,14
BP,GO:0001702,gastrulation with mouth forming second,6/726,64/18773,0.09375,2.42419938,2.289056782,0.0368854,0.512574822,0.494984844,epcam/cldne/aplnrb/cdh1/diaph2/dsc2l,6
BP,GO:0006979,response to oxidative stress,7/726,81/18773,0.086419753,2.234652927,2.233472386,0.037087923,0.512574822,0.494984844,mpx/gpx4b/apoda.1/gpx9/apoda.2/sod1/gclc,7
BP,GO:0030042,actin filament depolymerization,5/726,48/18773,0.104166667,2.693554867,2.356297111,0.037159423,0.512574822,0.494984844,mical1/scinla/lmod2b/svila/cfl1l,5
BP,GO:0045637,regulation of myeloid cell differentiation,5/726,48/18773,0.104166667,2.693554867,2.356297111,0.037159423,0.512574822,0.494984844,p2ry12/klf17/csf3r/irf2bp2b/rps19,5
MF,GO:0043130,ubiquitin binding,6/715,64/18430,0.09375,2.416520979,2.280547044,0.037366329,0.541134604,0.522985542,nploc4/pdcd7/ubap1lb/cuedc1b/vps36/gga1,6
MF,GO:0004715,non-membrane spanning protein tyrosine kinase activity,5/715,48/18430,0.104166667,2.68502331,2.348353534,0.037587855,0.541134604,0.522985542,styk1b/tnk2a/srms/baz1b/tnk1,5
MF,GO:0031072,heat shock protein binding,5/715,48/18430,0.104166667,2.68502331,2.348353534,0.037587855,0.541134604,0.522985542,hsp70.3/unc45b/dnaja1/hspa5/dnajb1b,5
BP,GO:0006865,amino acid transport,9/726,117/18773,0.076923077,1.989086671,2.152479815,0.037719269,0.517162989,0.499415558,slc38a2/slc25a55a/slc43a2b/slc25a15b/slc6a8/slc38a4/slc25a29/slc6a11a/slc25a12,9
MF,GO:0030414,peptidase inhibitor activity,10/715,136/18430,0.073529412,1.895310572,2.105339589,0.039141018,0.541134604,0.522985542,a2ml/spint1a/serpinb1l1/serpinh1b/cst14a.1/c3b.1/itih2/spint1b/cst3/serpinc1,10
BP,GO:0042074,cell migration involved in gastrulation,7/726,82/18773,0.085365854,2.207401062,2.197674074,0.039255166,0.531814034,0.513563825,esrra/cxcr4a/cdh1/diaph2/rock2a/churc1/rhoab,7
BP,GO:0048741,skeletal muscle fiber development,7/726,82/18773,0.085365854,2.207401062,2.197674074,0.039255166,0.531814034,0.513563825,myod1/myog/spry4/actn2b/myorg/myo18ab/smpx,7
BP,GO:0048596,embryonic camera-type eye morphogenesis,5/726,49/18773,0.102040816,2.638584359,2.303502049,0.040116774,0.532262618,0.513997015,znf703/sox4b/sox11a/six3b/znf503,5
BP,GO:0015671,oxygen transport,3/726,20/18773,0.15,3.878719008,2.583449463,0.040223713,0.532262618,0.513997015,si:ch211-5k11.8/hbae1.2/hbbe2,3
BP,GO:0034472,snRNA 3'-end processing,3/726,20/18773,0.15,3.878719008,2.583449463,0.040223713,0.532262618,0.513997015,ints6/ints5/ints1,3
BP,GO:0070050,neuron cellular homeostasis,3/726,20/18773,0.15,3.878719008,2.583449463,0.040223713,0.532262618,0.513997015,asah1b/ccnd1/sod1,3
MF,GO:0004407,histone deacetylase activity,3/715,20/18430,0.15,3.866433566,2.576696764,0.040543993,0.541134604,0.522985542,hdac9b/hdac4/sirt5,3
MF,GO:0004601,peroxidase activity,5/715,49/18430,0.102040816,2.630226916,2.295592829,0.040575552,0.541134604,0.522985542,mpx/gpx4b/gpx9/si:ch211-5k11.8/hbbe2,5
BP,GO:0048589,developmental growth,22/726,381/18773,0.057742782,1.493120178,1.950391774,0.040679902,0.535187606,0.516821627,trarg1a/myog/junbb/chd4a/dspb/mycb/ezh2/tgif1/serpinh1b/grna/myo10l1/inhbaa/wwc1/apoda.1/ppp2r3a/notch3/asah1b/apoda.2/anxa1a/ier3ip1/dbnlb/six3b,22
MF,GO:0019207,kinase regulator activity,10/715,137/18430,0.072992701,1.881476188,2.080471299,0.040823959,0.541134604,0.522985542,camk2n1a/ccnf/hexim1/pik3r6b/gprc5bb/pik3r3b/cdkn1d/fam20a/ccnd1/si:dkeyp-92c9.2,10
BP,GO:0002697,regulation of immune effector process,4/726,34/18773,0.117647059,3.042132556,2.390403719,0.04105767,0.537053199,0.518623198,pik3r6b/cxcl8a/brd4/cd74a,4
BP,GO:0014904,myotube cell development,7/726,83/18773,0.084337349,2.180805868,2.162389741,0.041503556,0.539783392,0.5212597,myod1/myog/spry4/actn2b/myorg/myo18ab/smpx,7
BP,GO:0170039,proteinogenic amino acid metabolic process,10/726,138/18773,0.072463768,1.873777299,2.066315702,0.041812712,0.54071439,0.522158749,gldc/aldh4a1/glulc/glulb/got1/si:ch211-217a12.1/bhmt/gclc/aspg/gstz1,10
BP,GO:0048701,embryonic cranial skeleton morphogenesis,12/726,177/18773,0.06779661,1.753093337,2.019048464,0.042533769,0.546931407,0.528162417,egr1/sec23b/hmgcs1/irf6/runx3/grhl3/mia3/cxcr4a/pls3/fsta/hdac4/fras1,12
MF,GO:0004713,protein tyrosine kinase activity,10/715,138/18430,0.072463768,1.867842303,2.055810549,0.042555811,0.552338965,0.533814122,epha2b/ddr2b/clk2a/styk1b/hipk1a/tnk2a/egfra/srms/baz1b/tnk1,10
BP,GO:0097193,intrinsic apoptotic signaling pathway,7/726,84/18773,0.083333333,2.154843893,2.127604828,0.043833911,0.560483036,0.541248996,rps29/ddit3/bcor/tp53/hipk1a/rps19/cd74a,7
BP,GO:0040007,growth,23/726,406/18773,0.056650246,1.464869248,1.899309739,0.04428176,0.563046285,0.543724282,trarg1a/myog/junbb/chd4a/dspb/lrrc17/mycb/ezh2/tgif1/serpinh1b/grna/myo10l1/inhbaa/wwc1/apoda.1/ppp2r3a/notch3/asah1b/apoda.2/anxa1a/ier3ip1/dbnlb/six3b,23
MF,GO:0003729,mRNA binding,17/715,279/18430,0.0609319,1.57059428,1.929356865,0.045017157,0.561658059,0.542820663,alyref/ddx5/eif4g2a/rps26/srsf1a/rpl35/esrp2/igf2bp2a/larp4b/rbms3/a1cf/esrp1/rpl24/ddx3xb/org/ddx17/znf638,17
MF,GO:0038187,pattern recognition receptor activity,4/715,35/18430,0.114285714,2.945854146,2.314876029,0.045425541,0.561658059,0.542820663,tlr9/si:dkey-187i8.2/dcsignlg/zgc:174904,4
BP,GO:0030216,keratinocyte differentiation,3/726,21/18773,0.142857143,3.694018103,2.477464464,0.04561915,0.576828812,0.557033835,krt4/errfi1a/si:dkey-222f2.1,3
MF,GO:0033558,protein lysine deacetylase activity,3/715,21/18430,0.142857143,3.682317682,2.470802822,0.045978429,0.561658059,0.542820663,hdac9b/hdac4/sirt5,3
BP,GO:0009205,purine ribonucleoside triphosphate metabolic process,8/726,103/18773,0.077669903,2.008398192,2.058256927,0.046196708,0.580866023,0.560932502,atp5f1e/atp5meb/eno1b/atp5mea/aldob/ak4/pklr/hk1,8
BP,GO:0015807,L-amino acid transport,5/726,51/18773,0.098039216,2.535110463,2.201758458,0.046448865,0.580866023,0.560932502,slc38a2/slc25a55a/slc25a15b/slc25a29/slc25a12,5
BP,GO:0002684,positive regulation of immune system process,15/726,240/18773,0.0625,1.61613292,1.926762769,0.046741699,0.581333916,0.561384339,tlr9/tlr18/vegfaa/vegfab/mapkapk3/slc15a2/ezh2/brd4/mhc2d8.46a/zdhhc5a/cd99/c8b/c1qc/fam49ba/cd74a,15
BP,GO:0006869,lipid transport,16/726,261/18773,0.061302682,1.585172519,1.909407304,0.047377145,0.581771036,0.561806458,atp10b/atp8b1/mfsd2ab/tmem30b/zdhhc8b/gramd1c/apoeb/prelid3b/apoda.1/stab2/pla2g1b/xkr8.3/osbpl7/abca1a/apoda.2/abca1b,16
CC,GO:0019866,organelle inner membrane,17/745,283/19331,0.060070671,1.558692817,1.895582589,0.047815557,0.493251563,0.470361564,slc25a47a/rpl37/atp5f1e/slc25a55a/atp5meb/cox6c/pam16/cox7b/slc25a25a/atp5mea/ndufb3/tmem65/coq10b/cyp11c1/cox7c/slc25a12/timm8b,17
BP,GO:1901605,alpha-amino acid metabolic process,11/726,161/18773,0.068322981,1.76670431,1.959590813,0.048412922,0.581771036,0.561806458,odc1/gldc/aldh4a1/glulc/glulb/got1/si:ch211-217a12.1/bhmt/gclc/aspg/gstz1,11
BP,GO:0072384,organelle transport along microtubule,4/726,36/18773,0.111111111,2.873125191,2.256259774,0.049124273,0.581771036,0.561806458,si:ch211-235m3.5/trak1a/bicdl2l/bicdl2,4
BP,GO:0170033,L-amino acid metabolic process,10/726,142/18773,0.070422535,1.82099484,1.969643334,0.049128367,0.581771036,0.561806458,gldc/aldh4a1/glulc/glulb/got1/si:ch211-217a12.1/bhmt/gclc/aspg/gstz1,10
BP,GO:0046031,ADP metabolic process,5/726,52/18773,0.096153846,2.486358339,2.152691262,0.0498249,0.581771036,0.561806458,eno1b/aldob/ak4/pklr/hk1,5
