ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
CC,GO:0000314,organellar small ribosomal subunit,7/1428,21/19331,0.333333333,4.512371615,4.548163768,0.000546406,0.013872632,0.012493836,mrps35/mrps7/mrps9/mrps22/mrps24/mrps6/mrps26,7
CC,GO:0005763,mitochondrial small ribosomal subunit,7/1428,21/19331,0.333333333,4.512371615,4.548163768,0.000546406,0.013872632,0.012493836,mrps35/mrps7/mrps9/mrps22/mrps24/mrps6/mrps26,7
BP,GO:0015711,organic anion transport,33/1371,248/18773,0.133064516,1.822042423,3.657761467,0.000594579,0.089061053,0.084183715,slc25a15a/slc10a4/abcc4/slco1d1/oatx/slc25a32b/crabp1a/fabp3/slc6a6a/slc16a4/slc16a12a/slc25a25a/fabp7a/rbp1.1/mfsd2ab/slc38a7/slc16a9a/fabp4a/slc25a18/abcb11b/slco2b1/slc25a19/lrrc8db/pla2g1b/slc4a2b/slc7a1a/slc6a7/slc16a3a/slc16a1a/cptp/slc2a1b/slc27a6/slco1c1,33
CC,GO:0071013,catalytic step 2 spliceosome,11/1428,48/19331,0.229166667,3.102255486,4.118470289,0.000608324,0.014631781,0.013177534,wdr83/lsm7/snrpe/ppie/sf3b2/hnrnpa3/snrpb/magoh/isy1/snrpd3l/syf2,11
BP,GO:0021515,cell differentiation in spinal cord,13/1371,64/18773,0.203125,2.781375365,4.006771348,0.000623699,0.089061053,0.084183715,notch1b/jag2b/notch3/leo1/evx2/scgn/olig2/vox/prdm12b/dld/smo/mnx1/htr1ab,13
BP,GO:0051131,chaperone-mediated protein complex assembly,5/1371,11/18773,0.454545455,6.22405676,4.86450979,0.000656067,0.089061053,0.084183715,pfdn6/ptges3a/tmem35/bbs12/psmg1,5
BP,GO:0045892,negative regulation of DNA-templated transcription,42/1371,346/18773,0.121387283,1.66214695,3.489309817,0.000815235,0.098790302,0.093380152,bhlhe40/per2/hdac4/e2f7/osr2/kank2/ciarta/hdac1/ruvbl2/thrab/vdrb/cry1b/cry2/rargb/kctd15a/bend3/cbx4/zbtb25/smad2/cbx8b/supt5h/dnajb1a/cry1a/znf703/zbtb34/samd1a/mbd3b/foxl1/cipcb/sox9a/ehmt1b/cbx7a/nr2f6b/zbtb38/prdm12b/zic2a/nr1h3/nr1d4b/prdm1a/prmt6/skor1a/tgif1,42
BP,GO:1902679,negative regulation of RNA biosynthetic process,42/1371,346/18773,0.121387283,1.66214695,3.489309817,0.000815235,0.098790302,0.093380152,bhlhe40/per2/hdac4/e2f7/osr2/kank2/ciarta/hdac1/ruvbl2/thrab/vdrb/cry1b/cry2/rargb/kctd15a/bend3/cbx4/zbtb25/smad2/cbx8b/supt5h/dnajb1a/cry1a/znf703/zbtb34/samd1a/mbd3b/foxl1/cipcb/sox9a/ehmt1b/cbx7a/nr2f6b/zbtb38/prdm12b/zic2a/nr1h3/nr1d4b/prdm1a/prmt6/skor1a/tgif1,42
BP,GO:0021517,ventral spinal cord development,12/1371,58/18773,0.206896552,2.833018939,3.924284195,0.000840426,0.098790302,0.093380152,notch1b/jag2b/notch3/evx2/scgn/olig2/vox/prdm12b/dld/smo/mnx1/htr1ab,12
BP,GO:0046942,carboxylic acid transport,25/1371,174/18773,0.143678161,1.967374263,3.598311641,0.000873284,0.098790302,0.093380152,slc25a15a/slc10a4/abcc4/slco1d1/slc25a32b/crabp1a/fabp3/slc16a4/slc16a12a/fabp7a/rbp1.1/mfsd2ab/slc38a7/slc16a9a/fabp4a/slc25a18/abcb11b/slco2b1/lrrc8db/pla2g1b/slc7a1a/slc6a7/slc16a3a/slc16a1a/slc27a6,25
BP,GO:0042273,ribosomal large subunit biogenesis,11/1371,51/18773,0.215686275,2.953375953,3.920750645,0.000950995,0.102566655,0.096949696,rpl5a/ftsj3/tma16/npm1a/las1l/mrto4/rpl7l1/nop16/rpl35/mak16/urb1,11
BP,GO:0042274,ribosomal small subunit biogenesis,13/1371,67/18773,0.194029851,2.656836169,3.813299541,0.000982222,0.102566655,0.096949696,tsr1/rrp7a/srfbp1/rps27.1/riok2/npm1a/rrp36/riok1/mrps7/tbl3/ngdn/utp6/rps9,13
CC,GO:0005684,U2-type spliceosomal complex,11/1428,51/19331,0.215686275,2.919769869,3.877018463,0.00104539,0.023887163,0.021513027,lsm7/snrpe/ccdc12/sf3b2/snrpb/prpf31/snrpd3l/snrpc/syf2/tfip11/yju2,11
MF,GO:0170055,lipid transmembrane transporter activity,8/1349,30/18430,0.266666667,3.643192488,4.071746397,0.00110128,0.096667938,0.093769832,slc10a4/abcc4/slco1d1/rbp4/mfsd2ab/abcb11b/slco2b1/slc27a6,8
CC,GO:0097525,spliceosomal snRNP complex,11/1428,52/19331,0.211538462,2.863620448,3.800441152,0.001238738,0.026957291,0.024278016,lsm7/snrpa/snrpe/snrpa1/sf3b2/snrpb/prpf31/snrpd3l/snrpc/cd2bp2/sart1,11
BP,GO:0016071,mRNA metabolic process,53/1371,474/18773,0.111814346,1.531065439,3.286986721,0.001282429,0.128955352,0.121893244,wdr83/pqbp1/wbp4/lsm7/prmt7/snrpa/u2af1/rida/ncbp2/mov10b.2/mov10b.1/larp7/snrpe/lsm1/rbm4.1/ptbp1a/snrpa1/sf3b2/hnrnpa3/srsf1b/igf2bp2a/exosc7/snrpb/mrto4/prpf31/magoh/isy1/sf3a3/cwf19l1/cdk12/cmtr2/igf2bp1/snrpd3l/rsrc1/bud31/slu7/zgc:103759/exosc9/snrpc/prkrip1/arglu1a/snrnp35/polr2g/fip1l1b/sart1/gpatch1/gemin5/syf2/tfip11/rbm47/yju2/clns1a/cstf1,53
CC,GO:1905368,peptidase complex,16/1428,94/19331,0.170212766,2.304189761,3.579753856,0.001362579,0.028304474,0.025491304,psma6l/psmb10/ube3a/psmb12/psma3/eny2/tada3l/adrm1/psme2/afg3l2/psmg3/psmb9a/psmg4/immp2l/psmd10/taf5l,16
MF,GO:0003713,transcription coactivator activity,19/1349,122/18430,0.155737705,2.127684138,3.511940493,0.001375575,0.108670414,0.105412473,prkcbb/ncoa2/si:dkey-177p2.6/smarcb1a/lpin1a/lpin2/med6/mycbp/eny2/tada3l/si:dkey-93h22.8/crebbpb/crebbpa/arglu1a/med13a/cited1/ep300b/net1/taf5l,19
CC,GO:0030532,small nuclear ribonucleoprotein complex,11/1428,53/19331,0.20754717,2.809589874,3.725668664,0.001460526,0.029020013,0.026135725,lsm7/snrpa/snrpe/snrpa1/sf3b2/snrpb/prpf31/snrpd3l/snrpc/cd2bp2/sart1,11
BP,GO:0015850,organic hydroxy compound transport,15/1371,87/18773,0.172413793,2.360849116,3.570967088,0.001484326,0.143926577,0.136044585,slc10a4/slc6a2/apoa1b/slco1d1/aqp7/cetp/rbp4/aqp9b/slc5a3b/abcb11b/apoc1/slco2b1/ldlra/apobb.1/slc16a1a,15
BP,GO:0006639,acylglycerol metabolic process,11/1371,54/18773,0.203703704,2.789299511,3.695838787,0.001562747,0.146305446,0.138293177,lipg/cetp/lpin1a/lpin2/abhd12/pnpla3/apoc1/abhd2a/si:dkey-172j4.3/apobb.1/abhd6a,11
MF,GO:0008028,monocarboxylic acid transmembrane transporter activity,12/1349,62/18430,0.193548387,2.644252612,3.64446399,0.001583314,0.113710707,0.110301658,slc10a4/slco1d1/slc6a6a/slc16a4/slc16a12a/mfsd2ab/slc16a9a/abcb11b/slco2b1/slc16a3a/slc16a1a/slc27a6,12
BP,GO:0021514,ventral spinal cord interneuron differentiation,7/1371,25/18773,0.28,3.834018964,3.979877475,0.001627449,0.147284146,0.139218279,notch1b/jag2b/notch3/evx2/olig2/prdm12b/dld,7
CC,GO:0005665,"RNA polymerase II, core complex",5/1428,13/19331,0.384615385,5.206582633,4.284865012,0.001700636,0.030780959,0.027721652,polr2d/polr2f/polr2a/polr2g/polr2b,5
CC,GO:0098803,respiratory chain complex,16/1428,96/19331,0.166666667,2.256185808,3.48466095,0.00171104,0.030780959,0.027721652,cox4i2/ndufb10/cox8a/uqcrq/cyc1/ndufab1b/uqcrb/ndufv3/atp5mea/uqcrh/atp5f1d/ndufs3/cox6a2/ndufa12/atp5meb/ndufc2,16
BP,GO:0051253,negative regulation of RNA metabolic process,44/1371,382/18773,0.115183246,1.577195535,3.199089498,0.001795918,0.157287682,0.148673982,bhlhe40/per2/hdac4/e2f7/osr2/kank2/ciarta/hdac1/ruvbl2/thrab/vdrb/cry1b/cry2/rargb/kctd15a/bend3/cbx4/zbtb25/smad2/cbx8b/supt5h/dnajb1a/igf2bp2a/cry1a/znf703/zbtb34/samd1a/mbd3b/foxl1/cipcb/igf2bp1/sox9a/ehmt1b/cbx7a/nr2f6b/zbtb38/prdm12b/zic2a/nr1h3/nr1d4b/prdm1a/prmt6/skor1a/tgif1,44
BP,GO:0042060,wound healing,17/1371,107/18773,0.158878505,2.175511428,3.422689731,0.00188337,0.159792159,0.151041304,thbd/myof/f13a1b/anxa6/evpla/prkcbb/lgals2a/f2rl1.1/fgl1/cpb2/si:ch211-156j16.1/f8/pros1/rhoab/serpine1/f2/tfpia,17
CC,GO:0032994,protein-lipid complex,6/1428,19/19331,0.315789474,4.274878372,4.033438822,0.001885923,0.030780959,0.027721652,apoa1b/cetp/apoc1/ldlra/apoc2/apobb.1,6
CC,GO:0034358,plasma lipoprotein particle,6/1428,19/19331,0.315789474,4.274878372,4.033438822,0.001885923,0.030780959,0.027721652,apoa1b/cetp/apoc1/ldlra/apoc2/apobb.1,6
CC,GO:1990777,lipoprotein particle,6/1428,19/19331,0.315789474,4.274878372,4.033438822,0.001885923,0.030780959,0.027721652,apoa1b/cetp/apoc1/ldlra/apoc2/apobb.1,6
