ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
MF,GO:0050839,cell adhesion molecule binding,48/3772,180/18430,0.266666667,1.302933899,2.07182019,0.026559946,0.210615712,0.184178388,si:ch211-106h11.3/postna/tnn/itga5/lamb2/rpsa/si:ch211-66e2.5/itgb1a/ezrb/msnb/cdh1/vtna/icam3/fermt3b/ctnnb1/pkp4/jupa/jam3b/postnb/itgbl1/fgf1a/itgb2/pkp1b/tln2a/nexn/itgam.1/adam8a/tjp1b/pkp2/lamb1a/itgav/sema7a/tjp2a/cdh15/cxadr/cdh2/ptprb/ninj1/ccn4a/cntn3a.1/nfasca/itgb8/robo3/zmp:0000001082/itga3b/afdna/tgfbi/tln1,48
MF,GO:0005085,guanyl-nucleotide exchange factor activity,57/3772,219/18430,0.260273973,1.271699182,2.051837013,0.026991716,0.212178355,0.185544882,rangrf/rapgef2b/dennd5b/dock5/lamtor3/dennd2c/dock11/dennd2b/si:dkey-33c9.6/hps1/rgl2/cyth1a/iqsec1b/arfgef2/rin3/dock9b/rab3il1/dennd1a/kalrna/dennd2da/rabif/arhgef7b/arhgef15b/rapgef3/vav3b/smcr8a/sh2d3ca/plekhg4/plekhg2/arhgef28a/rasgrp4/dock4b/akap13/arhgef6/si:ch73-15b2.5/dock7/lamtor1/dock8/trioa/arhgef2b/kalrnb/ralgps2/tiam1b/sh3bp5b/prex2/rin2a/dennd1c/plekhg7/iqsec2b/rabgef1/fgd5a/si:dkey-65j6.2/dennd6b/sh3bp5a/ect2/sh3bp5lb/net1,57
BP,GO:0042044,fluid transport,8/3857,19/18773,0.421052632,2.04937025,2.327086341,0.027054047,0.206270613,0.178021882,aqp3b/aqp9b/aqp7/has2/atp1a2a/aqp1a.1/aqp8a.1/aqp4,8
BP,GO:0051014,actin filament severing,8/3857,19/18773,0.421052632,2.04937025,2.327086341,0.027054047,0.206270613,0.178021882,scinlb/cfl1l/svila/scinla/srgap2/scin/flii/capgb,8
CC,GO:0032994,protein-lipid complex,8/3978,19/19331,0.421052632,2.046095631,2.322128528,0.027301223,0.138102655,0.110291289,apoeb/apoa4a/apoa4b.2/apobb.1/lpla/apoc2/apoc1/apoa1b,8
CC,GO:0034358,plasma lipoprotein particle,8/3978,19/19331,0.421052632,2.046095631,2.322128528,0.027301223,0.138102655,0.110291289,apoeb/apoa4a/apoa4b.2/apobb.1/lpla/apoc2/apoc1/apoa1b,8
CC,GO:0043230,extracellular organelle,8/3978,19/19331,0.421052632,2.046095631,2.322128528,0.027301223,0.138102655,0.110291289,apoeb/phospho1/gprc5bb/ybx1/prom1b/apoa4a/apoa4b.2/apoa1b,8
CC,GO:0065010,extracellular membrane-bounded organelle,8/3978,19/19331,0.421052632,2.046095631,2.322128528,0.027301223,0.138102655,0.110291289,apoeb/phospho1/gprc5bb/ybx1/prom1b/apoa4a/apoa4b.2/apoa1b,8
CC,GO:1990777,lipoprotein particle,8/3978,19/19331,0.421052632,2.046095631,2.322128528,0.027301223,0.138102655,0.110291289,apoeb/apoa4a/apoa4b.2/apobb.1/lpla/apoc2/apoc1/apoa1b,8
BP,GO:0030282,bone mineralization,17/3857,52/18773,0.326923077,1.591217766,2.170893564,0.027320002,0.206785293,0.178466076,col1a1a/her9/phospho1/lrp5/rflnb/ppp2r3b/mst1/clec3ba/fgf23/ahsg2/pls3/atf4a/cfdp1/lgr4/fap/tmem119b/bmp2k,17
BP,GO:0038202,TORC1 signaling,17/3857,52/18773,0.326923077,1.591217766,2.170893564,0.027320002,0.206785293,0.178466076,deptor/wdr59/lamtor3/rps6kb1b/gpr137c/sesn1/rptor/atm/rragd/sesn4/nprl2/waca/rnf152/rraga/otud5b/kptn/castor2,17
BP,GO:0046031,ADP metabolic process,17/3857,52/18773,0.326923077,1.591217766,2.170893564,0.027320002,0.206785293,0.178466076,prkag2b/eno1a/ak4/aldob/ak3/gpib/hk1/eno1b/pfkma/tigara/pkma/insra/adpgk2/pklr/eno2/gapdhs/prkag3b,17
MF,GO:0019903,protein phosphatase binding,13/3772,37/18430,0.351351351,1.716703448,2.213672851,0.027411158,0.21361799,0.186803809,ppp1r3cb/ppp1r3db/myo16/mtmr3/ppp1r3aa/phactr4a/ppp6r3/ctnnb1/jupa/igbp1/strn3/strn4/mastl,13
CC,GO:0005912,adherens junction,31/3978,108/19331,0.287037037,1.394849915,2.094522526,0.027460567,0.138102655,0.110291289,pdlim3b/pals1b/ezrb/vcla/pdlim5a/msnb/cdh1/ldb3b/ctnnb1/pkp4/jupa/ssx2ipa/nectin3b/pdlim4/pkp1b/pdlim7/pdlim1/frmd4ba/pkp2/cdh15/cxadr/ccdc85cb/cdh2/pdlim5b/xirp1/afdna/jcada/tmem47/shroom1/scrib/pgm5,31
BP,GO:0000470,maturation of LSU-rRNA,10/3857,26/18773,0.384615385,1.872020901,2.262567704,0.027598371,0.207885557,0.179415659,znhit6/las1l/rpl7a/rpl7/eif6/rpl35/nop2/nsa2/trmt112/rpf1,10
BP,GO:0009220,pyrimidine ribonucleotide biosynthetic process,10/3857,26/18773,0.384615385,1.872020901,2.262567704,0.027598371,0.207885557,0.179415659,dhodh/umps/nme2b.1/nme4/mpv17/ctps1b/uck2b/uck1/nme7/ctps1a,10
BP,GO:0014033,neural crest cell differentiation,45/3857,167/18773,0.269461078,1.311535601,2.056332388,0.027753914,0.208554649,0.179993119,tncb/lrp5/kbtbd8/hmgcs1/phactr4a/sema4ga/gdnfa/dicer1/col18a1a/vgll2a/sox8a/radil/dhrs9/disc1/hspg2/tapt1b/sema3aa/pknox1.1/hdac4/pak1/sox10/si:ch211-129c21.1/rtf1/smo/pdgfrb/sema7a/ctr9/dmxl2/cdh2/tfap2a/sema6ba/erbb3b/si:dkey-49n23.1/edn1/esf1/kctd15a/col2a1a/ttc8/sema4ba/sh3pxd2aa/polr1a/alcama/sf3b1/tln1/acvr2aa,45
MF,GO:0016706,2-oxoglutarate-dependent dioxygenase activity,21/3772,68/18430,0.308823529,1.50891242,2.132734935,0.027820319,0.214953577,0.187971747,kdm7ab/kdm6ba/plod1a/p4ha1a/egln1b/unm_hu7910/p4htmb/ogfod1/hspbap1/egln1a/asph/bbox1/ogfod2/p4ha1b/phf2/phyh/kdm2aa/kdm3b/kdm4b/kdm4ab/tmlhe,21
BP,GO:0006518,peptide metabolic process,13/3857,37/18773,0.351351351,1.710116391,2.198598185,0.028229935,0.211174606,0.182254273,lancl1/bdh2/erap2/lancl2/pam/npepps/lta4h/cpda/cpe/gclm/nln/mipepa/gss,13
BP,GO:0061024,membrane organization,93/3857,377/18773,0.24668435,1.200675474,2.001507298,0.028259745,0.211174606,0.182254273,sh3glb2b/ubxn2a/zgc:56596/slc25a42/tmem175/grna/mtss1lb/sec24c/si:ch73-234b20.5/dag1/apoob/atp10b/tfg/chchd6a/lmna/tcap/timd4/snap29/cplx4c/sar1ab/sec61a1a/arhgap25/ywhaba/bnip3lb/cavin4b/stx11b.1/mymk/stx5a/dnajc11a/xkr8.3/nsfa/opa1/pikfyve/fer1l6/cibar1/myrf/vapb/snx18a/ppifb/get4/vcpip1/micos13/bin3/syt2a/slc25a46/atp11a/immt/sec16b/yjefn3/rhot1a/sec23a/letm1/si:ch211-200p22.4/lmnb1/sybl1/tmem30ab/rab7a/plekha8/cert1a/sh3glb1a/baiap2a/atp13a2/mfsd2ab/golph3a/bnip3/bmb/chmp5b/si:ch211-51c14.1/slc35f6/reep5/zgc:112962/havcr1/arl8ba/bin2b/uso1/tmem30b/maip1/cptp/si:dkey-13a21.4/ncln/sec13/tmem30aa/timm50/banf1/stx12/ap3d1/nsfl1c/vamp5/cav2/yipf5/uvrag/pitpnb/tmem147,93
BP,GO:0048863,stem cell differentiation,69/3857,271/18773,0.254612546,1.239264021,2.017467786,0.028305233,0.211174606,0.182254273,gpr182/tncb/psmd11b/f2r/rbm24a/lrp5/kbtbd8/hmgcs1/nos1/atf3/mettl22/phactr4a/irf7/sema4ga/gdnfa/f11r.1/dicer1/col18a1a/vgll2a/cxcl8a/rps29/sox8a/radil/dhrs9/disc1/hspg2/tapt1b/sema3aa/pknox1.1/hdac4/jag2b/pak1/tgfb3/sox10/mettl3/si:ch211-129c21.1/rtf1/cnr2/nop14/smo/sf3a3/pdgfrb/sema7a/ctr9/nelfb/dmxl2/cdh2/tfap2a/ncor2/ufl1/sema6ba/erbb3b/si:dkey-49n23.1/edn1/esf1/kctd15a/col2a1a/hdac1/etsrp/ttc8/sema4ba/sh3pxd2aa/polr1a/alcama/sf3b1/plcg1/tln1/notch1b/acvr2aa,69
BP,GO:0032870,cellular response to hormone stimulus,60/3857,232/18773,0.25862069,1.258772675,2.016739179,0.02889679,0.211847685,0.182835175,znf106a/esrrga/abhd2a/ssr4/nr4a3/pck1/keap1a/irs2b/nr4a1/inpp5ka/nr4a2a/rps6kb1b/ptger4b/pparaa/paqr7b/ghra/stat5a/nr1d4b/esrra/gsk3aa/esr2a/avpr2ab/lpin2/socs7/thrab/tgif1/grb10b/strn3/ar/adipor1a/slc39a14/fkbp11/ppardb/avpr1ab/thrb/pik3r3b/pik3r1/ramp1/rxraa/pgr/crabp2a/rxrgb/irs4a/sstr5/jak3/arnt/gsk3ab/serpinc1/ncoa2/si:ch73-335l21.1/pid1/adgrl3.1/hamp/igf2b/bglap/kank2/cav2/apc/esr2b/pparab,60
BP,GO:0002573,myeloid leukocyte differentiation,24/3857,80/18773,0.3,1.460176303,2.097411505,0.028918088,0.211847685,0.182835175,spi1b/bcl6aa/inpp5d/pbx1a/ptpn6/asxl1/mafbb/csf1ra/usb1/hax1/cdk9/sumf1/irf2bp2b/gata1a/csf3r/nelfb/runx1/ncor2/nrros/srp54/ncoa2/etsrp/ncor1/plcg1,24
